timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-b2t64_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-b2t64_memory,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v2-7b4f9d8cb4-b2t64_network,productpage-v1-7fb564989f-lvdk6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 11:05:57,7.047992436619854,38.38366424549017,1.1449883383869923,1.73934496666656,5.357453366666694,0.33990966664229444,-1.0,25.034752,57.393152,12.517376,94.334976,124.776448,635.322368,-1.0,12.721111111111112,-1.0,5842.086872141165,100.58058904713744,50.84037324094331,338.55999999999995,33.64
2024-03-07 11:06:02,7.047992436619854,38.38366424549017,1.1449883383869923,1.73934496666656,5.357453366666694,0.33990966664229444,-1.0,25.034752,57.393152,12.517376,94.334976,124.776448,635.322368,-1.0,12.721111111111112,-1.0,5842.086872141165,100.58058904713744,50.84037324094331,338.55999999999995,33.64
2024-03-07 11:06:07,7.047992436619854,38.38366424549017,1.1449883383869923,1.73934496666656,5.357453366666694,0.33990966664229444,-1.0,25.034752,57.393152,12.517376,94.334976,124.776448,635.322368,-1.0,12.721111111111112,-1.0,5842.086872141165,100.58058904713744,50.84037324094331,338.55999999999995,33.64
2024-03-07 11:06:12,7.047992436619854,38.38366424549017,1.1449883383869923,1.73934496666656,5.357453366666694,0.33990966664229444,-1.0,25.034752,57.393152,12.517376,94.334976,124.776448,635.322368,-1.0,12.721111111111112,-1.0,5842.086872141165,100.58058904713744,50.84037324094331,338.55999999999995,33.64
2024-03-07 11:06:17,3.487093464479688,36.55843314440534,0.7566747915975026,1.73934496666656,5.357453366666694,0.33990966664229444,-1.0,25.034752,57.319424,13.082624,94.334976,124.776448,635.322368,-1.0,12.721111111111112,-1.0,4505.4131081373025,79.26283308173973,43.14987289861322,338.55999999999995,33.64
2024-03-07 11:06:22,3.487093464479688,36.55843314440534,0.7566747915975026,1.73934496666656,5.357453366666694,0.33990966664229444,-1.0,25.034752,57.319424,13.082624,94.334976,124.776448,635.322368,-1.0,12.721111111111112,-1.0,4505.4131081373025,79.26283308173973,43.14987289861322,338.55999999999995,33.64
2024-03-07 11:06:27,3.487093464479688,36.55843314440534,0.7566747915975026,1.9657669333327021,6.639788999999989,0.231880900021982,-1.0,25.034752,57.319424,13.082624,94.334976,130.093056,635.322368,-1.0,49.937777777777775,-1.0,4505.4131081373025,79.26283308173973,43.14987289861322,390.7211111111111,456.5344444444445
2024-03-07 11:06:32,3.487093464479688,36.55843314440534,0.7566747915975026,1.9657669333327021,6.639788999999989,0.231880900021982,-1.0,25.034752,57.319424,13.082624,94.334976,130.093056,635.322368,-1.0,49.937777777777775,-1.0,4505.4131081373025,79.26283308173973,43.14987289861322,390.7211111111111,456.5344444444445
2024-03-07 11:06:37,3.487093464479688,36.55843314440534,0.7566747915975026,1.9657669333327021,6.639788999999989,0.231880900021982,0.0,25.034752,57.319424,13.082624,94.334976,130.093056,635.322368,0.0,49.937777777777775,0.0,4505.4131081373025,79.26283308173973,43.14987289861322,390.7211111111111,456.5344444444445
2024-03-07 11:06:42,3.487093464479688,36.55843314440534,0.7566747915975026,1.9657669333327021,6.639788999999989,0.231880900021982,0.0,25.034752,57.319424,13.082624,94.334976,130.093056,635.322368,0.0,49.937777777777775,0.0,4505.4131081373025,79.26283308173973,43.14987289861322,390.7211111111111,456.5344444444445
2024-03-07 11:06:47,4.73334786813084,26.75747981464637,1.1814663132963048,1.9657669333327021,6.639788999999989,0.231880900021982,0.0,24.9856,57.245696,13.094912,94.334976,130.093056,635.322368,0.339968,49.937777777777775,0.0,6643.578649294074,102.03040506070812,53.78853494688181,390.7211111111111,456.5344444444445
2024-03-07 11:06:52,4.73334786813084,26.75747981464637,1.1814663132963048,1.9657669333327021,6.639788999999989,0.231880900021982,0.0,24.9856,57.245696,13.094912,94.334976,130.093056,635.322368,0.339968,49.937777777777775,0.0,6643.578649294074,102.03040506070812,53.78853494688181,390.7211111111111,456.5344444444445
2024-03-07 11:06:57,4.733347868130839,26.757479814646363,1.1814663132963046,1.7398515000005925,3.877954133333598,0.262267133318043,0.0,24.9856,57.245696,13.094912,94.94528,130.183168,635.322368,0.339968,48.071111111111115,0.0,6643.578649294072,102.03040506070808,53.788534946881796,336.1111111111111,630.0100000000001
2024-03-07 11:07:02,4.733347868130839,26.757479814646363,1.1814663132963046,1.7398515000005925,3.877954133333598,0.262267133318043,0.0,24.9856,57.245696,13.094912,94.94528,130.183168,635.322368,0.339968,48.071111111111115,0.0,6643.578649294072,102.03040506070808,53.788534946881796,336.1111111111111,630.0100000000001
2024-03-07 11:07:07,4.733347868130839,26.757479814646363,1.1814663132963046,1.7398515000005925,3.877954133333598,0.262267133318043,0.0,24.9856,57.245696,13.094912,94.94528,130.183168,635.322368,0.339968,48.071111111111115,0.0,6643.578649294072,102.03040506070808,53.788534946881796,336.1111111111111,630.0100000000001
2024-03-07 11:07:12,4.733347868130839,26.757479814646363,1.1814663132963046,1.7398515000005925,3.877954133333598,0.262267133318043,0.0,24.9856,57.245696,13.094912,94.94528,130.183168,635.322368,0.339968,48.071111111111115,0.0,6643.578649294072,102.03040506070808,53.788534946881796,336.1111111111111,630.0100000000001
2024-03-07 11:07:17,2.9209104999911997,42.50268673331448,1.2430076666684426,1.7398515000005925,3.877954133333598,0.262267133318043,209.41358562104665,24.9856,57.311232,12.161024,94.94528,130.183168,635.322368,75.661312,48.071111111111115,0.0,5164.817777777781,147.2177777777778,43.56000000000003,336.1111111111111,630.0100000000001
2024-03-07 11:07:22,2.9209104999911997,42.50268673331448,1.2430076666684426,1.7398515000005925,3.877954133333598,0.262267133318043,242.44650590438,24.9856,57.311232,12.161024,94.94528,130.183168,635.322368,75.661312,48.071111111111115,0.0,5164.817777777781,147.2177777777778,43.56000000000003,336.1111111111111,630.0100000000001
2024-03-07 11:07:27,2.9209104999911992,42.502686733314476,1.2430076666684424,1.5589399000001927,2.4211786333334357,0.314963000012843,275.47942618771333,24.9856,57.311232,12.161024,94.94528,130.297856,635.322368,75.661312,8.027777777777779,0.0,5164.817777777776,147.21777777777777,43.559999999999995,298.1377777777777,535.151111111111
2024-03-07 11:07:32,2.9209104999911992,42.502686733314476,1.2430076666684424,1.5589399000001927,2.4211786333334357,0.314963000012843,308.51234647104656,24.9856,57.311232,12.161024,94.94528,130.297856,635.322368,75.661312,8.027777777777779,0.0,5164.817777777776,147.21777777777777,43.559999999999995,298.1377777777777,535.151111111111
2024-03-07 11:07:37,2.9209104999911992,42.502686733314476,1.2430076666684424,1.5589399000001927,2.4211786333334357,0.314963000012843,341.54526675437995,24.9856,57.311232,12.161024,94.94528,130.297856,635.322368,75.661312,8.027777777777779,0.0,5164.817777777776,147.21777777777777,43.559999999999995,298.1377777777777,535.151111111111
2024-03-07 11:07:42,2.9209104999911992,42.502686733314476,1.2430076666684424,1.5589399000001927,2.4211786333334357,0.314963000012843,374.5781870377133,24.9856,57.311232,12.161024,94.94528,130.297856,635.322368,75.661312,8.027777777777779,0.0,5164.817777777776,147.21777777777777,43.559999999999995,298.1377777777777,535.151111111111
2024-03-07 11:07:47,5.799065966675699,41.599166266678374,1.043296266664129,1.5589399000001927,2.4211786333334357,0.314963000012843,54.871677300000016,24.9856,57.286656,13.094912,94.94528,130.297856,635.322368,76.53376,8.027777777777779,84.64000000000001,8208.360000000002,165.55111111111123,64.00000000000003,298.1377777777777,535.151111111111
2024-03-07 11:07:52,5.799065966675699,41.599166266678374,1.043296266664129,1.5589399000001927,2.4211786333334357,0.314963000012843,54.871677300000016,24.9856,57.286656,13.094912,94.94528,130.297856,635.322368,76.53376,8.027777777777779,84.64000000000001,8208.360000000002,165.55111111111123,64.00000000000003,298.1377777777777,535.151111111111
2024-03-07 11:07:57,5.799065966675698,41.59916626667837,1.0432962666641288,1.8856856999993474,5.110472933333199,0.2867082666549928,54.8716773,24.9856,57.286656,13.094912,94.94528,130.367488,635.322368,76.53376,31.359999999999996,84.63999999999999,8208.359999999999,165.5511111111111,64.0,223.00444444444446,121.0
2024-03-07 11:08:02,5.799065966675698,41.59916626667837,1.0432962666641288,1.8856856999993474,5.110472933333199,0.2867082666549928,54.8716773,24.9856,57.286656,13.094912,94.94528,130.367488,635.322368,76.53376,31.359999999999996,84.63999999999999,8208.359999999999,165.5511111111111,64.0,223.00444444444446,121.0
2024-03-07 11:08:07,5.799065966675698,41.59916626667837,1.0432962666641288,1.8856856999993474,5.110472933333199,0.2867082666549928,54.8716773,24.9856,57.286656,13.094912,94.94528,130.367488,635.322368,76.53376,31.359999999999996,84.63999999999999,8208.359999999999,165.5511111111111,64.0,223.00444444444446,121.0
2024-03-07 11:08:12,5.799065966675698,41.59916626667837,1.0432962666641288,1.8856856999993474,5.110472933333199,0.2867082666549928,54.8716773,24.9856,57.286656,13.094912,94.94528,130.367488,635.322368,76.53376,31.359999999999996,84.63999999999999,8208.359999999999,165.5511111111111,64.0,223.00444444444446,121.0
2024-03-07 11:08:17,4.683168899994902,47.402284999983145,1.2585286000027436,1.8856856999993474,5.110472933333199,0.2867082666549928,38.25988433333337,24.9856,57.26208,12.222464,94.94528,130.367488,635.322368,78.258176,31.359999999999996,95.38777777777783,3692.5877777777796,118.0844444444445,67.24000000000002,223.00444444444446,121.0
2024-03-07 11:08:22,4.683168899994902,47.402284999983145,1.2585286000027436,1.8856856999993474,5.110472933333199,0.2867082666549928,38.25988433333337,24.9856,57.26208,12.222464,94.94528,130.367488,635.322368,78.258176,31.359999999999996,95.38777777777783,3692.5877777777796,118.0844444444445,67.24000000000002,223.00444444444446,121.0
2024-03-07 11:08:27,4.683168899994901,47.40228499998314,1.2585286000027434,1.9075469999999466,3.5340021999995015,0.3270031333462005,38.25988433333336,24.9856,57.26208,12.222464,94.94528,130.531328,635.322368,78.258176,33.254444444444445,95.3877777777778,3692.587777777778,118.08444444444446,67.24,218.05444444444447,338.55999999999995
2024-03-07 11:08:32,4.683168899994901,47.40228499998314,1.2585286000027434,1.9075469999999466,3.5340021999995015,0.3270031333462005,38.25988433333336,24.9856,57.26208,12.222464,94.94528,130.531328,635.322368,78.258176,33.254444444444445,95.3877777777778,3692.587777777778,118.08444444444446,67.24,218.05444444444447,338.55999999999995
2024-03-07 11:08:37,4.683168899994901,47.40228499998314,1.2585286000027434,1.9075469999999466,3.5340021999995015,0.3270031333462005,38.25988433333336,24.9856,57.26208,12.222464,94.94528,130.531328,635.322368,78.258176,33.254444444444445,95.3877777777778,3692.587777777778,118.08444444444446,67.24,218.05444444444447,338.55999999999995
2024-03-07 11:08:42,4.683168899994901,47.40228499998314,1.2585286000027434,1.9075469999999466,3.5340021999995015,0.3270031333462005,38.25988433333336,24.9856,57.26208,12.222464,94.94528,130.531328,635.322368,78.258176,33.254444444444445,95.3877777777778,3692.587777777778,118.08444444444446,67.24,218.05444444444447,338.55999999999995
2024-03-07 11:08:47,4.578867166674173,43.12166989999848,1.003190499996739,1.9075469999999466,3.5340021999995015,0.3270031333462005,26.046754,24.9856,56.958976,13.115392,94.94528,130.531328,635.322368,77.389824,33.254444444444445,22.404444444444454,5022.084444444447,57.25444444444447,20.250000000000007,218.05444444444447,338.55999999999995
2024-03-07 11:08:52,4.578867166674173,43.12166989999848,1.003190499996739,1.9075469999999466,3.5340021999995015,0.3270031333462005,26.046754,24.9856,56.958976,13.115392,94.94528,130.531328,635.322368,77.389824,33.254444444444445,22.404444444444454,5022.084444444447,57.25444444444447,20.250000000000007,218.05444444444447,338.55999999999995
2024-03-07 11:08:57,4.578867166674172,43.12166989999847,1.0031904999967387,1.6789432666665032,4.961487133333738,0.2571019999777491,26.046753999999993,24.9856,56.958976,13.115392,94.94528,130.629632,635.322368,77.389824,32.111111111111114,22.404444444444444,5022.084444444444,57.25444444444444,20.25,224.0011111111111,438.20444444444445
2024-03-07 11:09:02,4.578867166674172,43.12166989999847,1.0031904999967387,1.6789432666665032,4.961487133333738,0.2571019999777491,26.046753999999993,24.9856,56.958976,13.115392,94.94528,130.629632,635.322368,77.389824,32.111111111111114,22.404444444444444,5022.084444444444,57.25444444444444,20.25,224.0011111111111,438.20444444444445
2024-03-07 11:09:07,4.578867166674172,43.12166989999847,1.0031904999967387,1.6789432666665032,4.961487133333738,0.2571019999777491,26.046753999999993,24.9856,56.958976,13.115392,94.94528,130.629632,635.322368,77.389824,32.111111111111114,22.404444444444444,5022.084444444444,57.25444444444444,20.25,224.0011111111111,438.20444444444445
2024-03-07 11:09:12,4.578867166674172,43.12166989999847,1.0031904999967387,1.6789432666665032,4.961487133333738,0.2571019999777491,26.046753999999993,24.9856,56.958976,13.115392,94.94528,130.629632,635.322368,77.389824,32.111111111111114,22.404444444444444,5022.084444444444,57.25444444444444,20.25,224.0011111111111,438.20444444444445
2024-03-07 11:09:17,5.002815633330709,31.79426740001267,1.2969321333343944,1.6789432666665032,4.961487133333738,0.2571019999777491,27.697531600000037,24.9856,57.114624,12.271616,94.94528,130.629632,635.322368,77.774848,32.111111111111114,152.11111111111117,4751.804444444447,152.11111111111117,133.78777777777782,224.0011111111111,438.20444444444445
2024-03-07 11:09:22,5.002815633330709,31.79426740001267,1.2969321333343944,1.6789432666665032,4.961487133333738,0.2571019999777491,27.697531600000037,24.9856,57.114624,12.271616,94.94528,130.629632,635.322368,77.774848,32.111111111111114,152.11111111111117,4751.804444444447,152.11111111111117,133.78777777777782,224.0011111111111,438.20444444444445
2024-03-07 11:09:27,5.002815633330707,31.794267400012664,1.2969321333343942,1.8427284333341731,4.285294366666411,43.44384666668096,27.69753160000003,24.9856,57.114624,12.271616,94.94528,130.715648,635.322368,77.774848,67.24,152.11111111111111,4751.804444444445,152.11111111111111,133.78777777777776,259.21000000000004,91.52111111111111
2024-03-07 11:09:32,5.002815633330707,31.794267400012664,1.2969321333343942,1.8427284333341731,4.285294366666411,43.44384666668096,27.69753160000003,24.9856,57.114624,12.271616,94.94528,130.715648,635.322368,77.774848,67.24,152.11111111111111,4751.804444444445,152.11111111111111,133.78777777777776,259.21000000000004,91.52111111111111
2024-03-07 11:09:37,5.002815633330707,31.794267400012664,1.2969321333343942,1.8427284333341731,4.285294366666411,43.44384666668096,27.69753160000003,24.9856,57.114624,12.271616,94.94528,130.715648,635.322368,77.774848,67.24,152.11111111111111,4751.804444444445,152.11111111111111,133.78777777777776,259.21000000000004,91.52111111111111
2024-03-07 11:09:42,5.002815633330707,31.794267400012664,1.2969321333343942,1.8427284333341731,4.285294366666411,43.44384666668096,27.69753160000003,24.9856,57.114624,12.271616,94.94528,130.715648,635.322368,77.774848,67.24,152.11111111111111,4751.804444444445,152.11111111111111,133.78777777777776,259.21000000000004,91.52111111111111
2024-03-07 11:09:47,6.7359447333274165,49.612544166666346,1.356072400002025,1.8427284333341731,4.285294366666411,43.44384666668096,-1.0,24.9856,56.983552,12.603392,94.94528,130.715648,635.322368,-1.0,67.24,-1.0,8299.210000000001,160.44444444444449,23.361111111111118,259.21000000000004,91.52111111111111
2024-03-07 11:09:52,6.7359447333274165,49.612544166666346,1.356072400002025,1.8427284333341731,4.285294366666411,43.44384666668096,-1.0,24.9856,56.983552,12.603392,94.94528,130.715648,635.322368,-1.0,67.24,-1.0,8299.210000000001,160.44444444444449,23.361111111111118,259.21000000000004,91.52111111111111
2024-03-07 11:09:57,6.735944733327415,49.61254416666634,1.3560724000020248,1.9158836333332374,5.715859700000199,0.651804333332014,-1.0,24.9856,56.983552,12.603392,94.94528,130.920448,635.322368,-1.0,39.69,-1.0,8299.21,160.44444444444443,23.361111111111107,443.8044444444444,64.0
2024-03-07 11:10:02,6.735944733327415,49.61254416666634,1.3560724000020248,1.9158836333332374,5.715859700000199,0.651804333332014,-1.0,24.9856,56.983552,12.603392,94.94528,130.920448,635.322368,-1.0,39.69,-1.0,8299.21,160.44444444444443,23.361111111111107,443.8044444444444,64.0
2024-03-07 11:10:07,6.735944733327415,49.61254416666634,1.3560724000020248,1.9158836333332374,5.715859700000199,0.651804333332014,-1.0,24.9856,56.983552,12.603392,94.94528,130.920448,635.322368,-1.0,39.69,-1.0,8299.21,160.44444444444443,23.361111111111107,443.8044444444444,64.0
2024-03-07 11:10:12,6.735944733327415,49.61254416666634,1.3560724000020248,1.9158836333332374,5.715859700000199,0.651804333332014,-1.0,24.9856,56.983552,12.603392,94.94528,130.920448,635.322368,-1.0,39.69,-1.0,8299.21,160.44444444444443,23.361111111111107,443.8044444444444,64.0
2024-03-07 11:10:17,4.074680930477819,39.38930363928593,1.0270403252683244,1.9158836333332374,5.715859700000199,0.651804333332014,-1.0,24.969216,57.114624,12.374016,94.94528,130.920448,635.322368,-1.0,39.69,-1.0,2954.552505260241,159.53728981369412,90.84810156989248,443.8044444444444,64.0
2024-03-07 11:10:22,4.074680930477819,39.38930363928593,1.0270403252683244,1.9158836333332374,5.715859700000199,0.651804333332014,-1.0,24.969216,57.114624,12.374016,94.94528,130.920448,635.322368,-1.0,39.69,-1.0,2954.552505260241,159.53728981369412,90.84810156989248,443.8044444444444,64.0
2024-03-07 11:10:27,4.074680930477819,39.38930363928592,1.0270403252683244,2.3970070666659162,5.7950296000001345,0.27677269999912824,-1.0,24.969216,57.114624,12.374016,94.94528,131.055616,635.322368,-1.0,34.41777777777777,-1.0,2954.55250526024,159.53728981369406,90.84810156989244,162.13777777777776,166.41
2024-03-07 11:10:32,4.074680930477819,39.38930363928592,1.0270403252683244,2.3970070666659162,5.7950296000001345,0.27677269999912824,-1.0,24.969216,57.114624,12.374016,94.94528,131.055616,635.322368,-1.0,34.41777777777777,-1.0,2954.55250526024,159.53728981369406,90.84810156989244,162.13777777777776,166.41
2024-03-07 11:10:37,4.074680930477819,39.38930363928592,1.0270403252683244,2.3970070666659162,5.7950296000001345,0.27677269999912824,-1.0,24.969216,57.114624,12.374016,94.94528,131.055616,635.322368,-1.0,34.41777777777777,-1.0,2954.55250526024,159.53728981369406,90.84810156989244,162.13777777777776,166.41
2024-03-07 11:10:42,4.074680930477819,39.38930363928592,1.0270403252683244,2.3970070666659162,5.7950296000001345,0.27677269999912824,-1.0,24.969216,57.114624,12.374016,94.94528,131.055616,635.322368,-1.0,34.41777777777777,-1.0,2954.55250526024,159.53728981369406,90.84810156989244,162.13777777777776,166.41
2024-03-07 11:10:47,4.137304094160908,41.9703665066353,0.8405353070599939,2.3970070666659162,5.7950296000001345,0.27677269999912824,-1.0,24.969216,56.991744,12.132352,94.94528,131.055616,635.322368,-1.0,34.41777777777777,-1.0,12362.972472247782,79.24169350773538,28.10123937169912,162.13777777777776,166.41
2024-03-07 11:10:52,4.137304094160908,41.9703665066353,0.8405353070599939,2.3970070666659162,5.7950296000001345,0.27677269999912824,-1.0,24.969216,56.991744,12.132352,94.94528,131.055616,635.322368,-1.0,34.41777777777777,-1.0,12362.972472247782,79.24169350773538,28.10123937169912,162.13777777777776,166.41
2024-03-07 11:10:57,4.137304094160907,41.970366506635294,0.8405353070599938,2.6254553333340405,4.920117333332996,0.2345467666600598,-1.0,24.969216,56.991744,12.132352,94.94528,131.211264,635.322368,-1.0,12.25,-1.0,12362.972472247777,79.24169350773535,28.101239371699112,595.3599999999999,225.0
2024-03-07 11:11:02,4.137304094160907,41.970366506635294,0.8405353070599938,2.6254553333340405,4.920117333332996,0.2345467666600598,-1.0,24.969216,56.991744,12.132352,94.94528,131.211264,635.322368,-1.0,12.25,-1.0,12362.972472247777,79.24169350773535,28.101239371699112,595.3599999999999,225.0
2024-03-07 11:11:07,4.137304094160907,41.970366506635294,0.8405353070599938,2.6254553333340405,4.920117333332996,0.2345467666600598,-1.0,24.969216,56.991744,12.132352,94.94528,131.211264,635.322368,-1.0,12.25,-1.0,12362.972472247777,79.24169350773535,28.101239371699112,595.3599999999999,225.0
2024-03-07 11:11:12,4.137304094160907,41.970366506635294,0.8405353070599938,2.6254553333340405,4.920117333332996,0.2345467666600598,-1.0,24.969216,56.991744,12.132352,94.94528,131.211264,635.322368,-1.0,12.25,-1.0,12362.972472247777,79.24169350773535,28.101239371699112,595.3599999999999,225.0
2024-03-07 11:11:17,4.8746130644841426,53.43731151473434,0.903826628895791,2.6254553333340405,4.920117333332996,0.2345467666600598,-1.0,24.9856,57.327616,12.959744,94.94528,131.211264,635.322368,-1.0,12.25,-1.0,5824.836003975453,73.93535282863066,41.80384200255909,595.3599999999999,225.0
2024-03-07 11:11:22,4.8746130644841426,53.43731151473434,0.903826628895791,2.6254553333340405,4.920117333332996,0.2345467666600598,-1.0,24.9856,57.327616,12.959744,94.94528,131.211264,635.322368,-1.0,12.25,-1.0,5824.836003975453,73.93535282863066,41.80384200255909,595.3599999999999,225.0
2024-03-07 11:11:27,4.8746130644841426,53.43731151473434,0.903826628895791,2.081016599999922,5.8387458333337845,0.38883903334863135,-1.0,24.9856,57.327616,12.959744,94.94528,131.264512,635.322368,-1.0,40.11111111111111,-1.0,5824.836003975453,73.93535282863066,41.80384200255909,166.41,25.67111111111111
2024-03-07 11:11:32,4.8746130644841426,53.43731151473434,0.903826628895791,2.081016599999922,5.8387458333337845,0.38883903334863135,-1.0,24.9856,57.327616,12.959744,94.94528,131.264512,635.322368,-1.0,40.11111111111111,-1.0,5824.836003975453,73.93535282863066,41.80384200255909,166.41,25.67111111111111
2024-03-07 11:11:37,4.8746130644841426,53.43731151473434,0.903826628895791,2.081016599999922,5.8387458333337845,0.38883903334863135,-1.0,24.9856,57.327616,12.959744,94.94528,131.264512,635.322368,-1.0,40.11111111111111,-1.0,5824.836003975453,73.93535282863066,41.80384200255909,166.41,25.67111111111111
2024-03-07 11:11:42,4.8746130644841426,53.43731151473434,0.903826628895791,2.081016599999922,5.8387458333337845,0.38883903334863135,-1.0,24.9856,57.327616,12.959744,94.94528,131.264512,635.322368,-1.0,40.11111111111111,-1.0,5824.836003975453,73.93535282863066,41.80384200255909,166.41,25.67111111111111
2024-03-07 11:11:47,5.3323970401955725,46.276947536843196,1.1896588560757455,2.081016599999922,5.8387458333337845,0.38883903334863135,-1.0,24.9856,57.270272,13.033472,94.94528,131.264512,635.322368,-1.0,40.11111111111111,-1.0,5490.077965204291,165.52903983678158,73.95013965271231,166.41,25.67111111111111
2024-03-07 11:11:52,5.3323970401955725,46.276947536843196,1.1896588560757455,2.081016599999922,5.8387458333337845,0.38883903334863135,-1.0,24.9856,57.270272,13.033472,94.94528,131.264512,635.322368,-1.0,40.11111111111111,-1.0,5490.077965204291,165.52903983678158,73.95013965271231,166.41,25.67111111111111
2024-03-07 11:11:57,5.3323970401955725,46.276947536843196,1.1896588560757455,2.044337366666582,6.680357966666861,0.37214663331421133,-1.0,24.9856,57.270272,13.033472,95.092736,131.4816,635.322368,-1.0,44.89,-1.0,5490.077965204291,165.52903983678158,73.95013965271231,914.0544444444445,352.18777777777774
2024-03-07 11:12:02,5.332397040195573,46.276947536843196,1.1896588560757455,2.044337366666582,6.680357966666861,0.37214663331421133,-1.0,24.9856,57.270272,13.033472,95.092736,131.4816,635.322368,-1.0,44.89,-1.0,5490.077965204293,165.52903983678164,73.95013965271238,914.0544444444445,352.18777777777774
2024-03-07 11:12:07,5.332397040195573,46.276947536843196,1.1896588560757455,2.044337366666582,6.680357966666861,0.37214663331421133,-1.0,24.9856,57.270272,13.033472,95.092736,131.4816,635.322368,-1.0,44.89,-1.0,5490.077965204293,165.52903983678164,73.95013965271238,914.0544444444445,352.18777777777774
2024-03-07 11:12:12,5.332397040195573,46.276947536843196,1.1896588560757455,2.044337366666582,6.680357966666861,0.37214663331421133,-1.0,24.9856,57.270272,13.033472,95.092736,131.4816,635.322368,-1.0,44.89,-1.0,5490.077965204293,165.52903983678164,73.95013965271238,914.0544444444445,352.18777777777774
2024-03-07 11:12:17,5.420871836768749,26.02777971524407,0.9404331010586646,2.044337366666582,6.680357966666861,0.37214663331421133,-1.0,25.001984,56.97536,12.869632,95.092736,131.4816,635.322368,-1.0,44.89,-1.0,8055.830059877195,74.56923936293302,70.59293952838657,914.0544444444445,352.18777777777774
2024-03-07 11:12:22,5.420871836768749,26.02777971524407,0.9404331010586646,2.044337366666582,6.680357966666861,0.37214663331421133,-1.0,25.001984,56.97536,12.869632,95.092736,131.4816,635.322368,-1.0,44.89,-1.0,8055.830059877195,74.56923936293302,70.59293952838657,914.0544444444445,352.18777777777774
2024-03-07 11:12:27,5.420871836768749,26.02777971524407,0.9404331010586646,2.0762836999997107,5.7522985666660515,0.32262119999965455,-1.0,25.001984,56.97536,12.869632,95.092736,131.620864,635.322368,-1.0,32.49,-1.0,8055.830059877195,74.56923936293302,70.59293952838657,377.65444444444444,67.24
2024-03-07 11:12:32,5.420871836768749,26.02777971524407,0.9404331010586646,2.0762836999997107,5.7522985666660515,0.32262119999965455,-1.0,25.001984,56.97536,12.869632,95.092736,131.620864,635.322368,-1.0,32.49,-1.0,8055.830059877195,74.56923936293302,70.59293952838657,377.65444444444444,67.24
2024-03-07 11:12:37,5.420871836768749,26.02777971524407,0.9404331010586646,2.0762836999997107,5.7522985666660515,0.32262119999965455,-1.0,25.001984,56.97536,12.869632,95.092736,131.620864,635.322368,-1.0,32.49,-1.0,8055.830059877195,74.56923936293302,70.59293952838657,377.65444444444444,67.24
2024-03-07 11:12:42,5.420871836768749,26.02777971524407,0.9404331010586646,2.0762836999997107,5.7522985666660515,0.32262119999965455,-1.0,25.001984,56.97536,12.869632,95.092736,131.620864,635.322368,-1.0,32.49,-1.0,8055.830059877195,74.56923936293302,70.59293952838657,377.65444444444444,67.24
2024-03-07 11:12:47,4.754026066666484,47.572945600010534,0.9470295666649996,2.0762836999997107,5.7522985666660515,0.32262119999965455,-1.0,24.9856,57.073664,12.722176,95.092736,131.620864,635.322368,-1.0,32.49,-1.0,5615.0044444444475,171.61000000000007,37.617777777777796,377.65444444444444,67.24
2024-03-07 11:12:52,4.754026066666484,47.572945600010534,0.9470295666649996,2.0762836999997107,5.7522985666660515,0.32262119999965455,-1.0,24.9856,57.073664,12.722176,95.092736,131.620864,635.322368,-1.0,32.49,-1.0,5615.0044444444475,171.61000000000007,37.617777777777796,377.65444444444444,67.24
2024-03-07 11:12:57,4.7540260666664835,47.57294560001053,0.9470295666649994,2.283322933333428,4.94117423333383,0.32005786667165614,-1.0,24.9856,57.073664,12.722176,95.092736,131.731456,635.322368,-1.0,41.81777777777778,-1.0,5615.004444444445,171.60999999999999,37.61777777777778,362.26777777777784,121.73444444444443
2024-03-07 11:13:02,4.7540260666664835,47.57294560001053,0.9470295666649994,2.283322933333428,4.94117423333383,0.32005786667165614,-1.0,24.9856,57.073664,12.722176,95.092736,131.731456,635.322368,-1.0,41.81777777777778,-1.0,5615.004444444445,171.60999999999999,37.61777777777778,362.26777777777784,121.73444444444443
2024-03-07 11:13:07,4.7540260666664835,47.57294560001053,0.9470295666649994,2.283322933333428,4.94117423333383,0.32005786667165614,-1.0,24.9856,57.073664,12.722176,95.092736,131.731456,635.322368,-1.0,41.81777777777778,-1.0,5615.004444444445,171.60999999999999,37.61777777777778,362.26777777777784,121.73444444444443
