timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-bs9s5_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-bs9s5_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v3-5fd56449d8-npw75_network,productpage-v1-7fb564989f-xslvc_network,reviews-v1-7b76c4f45d-phxww_network,details-v1-b788479c5-bbg6t_network,productpage-v1-7fb564989f-bs9s5_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-prbfv_network
2024-03-11 01:45:09,7.088970833334921,35.57284726666694,-1.0,1.5461326333365832,2.760425633333341,4.281595599999832,3.8194350333336993,25.178112,53.559296,-1.0,14.782464,82.386944,182.341632,180.379648,193.21,2756.25,52.321111111111115,131.48444444444445,-1.0,67.78777777777776,144.8011111111111
2024-03-11 01:45:14,7.088970833334921,35.57284726666694,-1.0,1.5461326333365832,2.760425633333341,4.281595599999832,3.8194350333336993,25.178112,53.559296,-1.0,14.782464,82.386944,182.341632,180.379648,193.21,2756.25,52.321111111111115,131.48444444444445,-1.0,67.78777777777776,144.8011111111111
2024-03-11 01:45:19,7.088970833334921,35.57284726666694,-1.0,1.5461326333365832,2.760425633333341,4.281595599999832,3.8194350333336993,25.178112,53.559296,-1.0,14.782464,82.386944,182.341632,180.379648,193.21,2756.25,52.321111111111115,131.48444444444445,-1.0,67.78777777777776,144.8011111111111
2024-03-11 01:45:24,7.088970833334921,35.57284726666694,-1.0,1.5461326333365832,2.760425633333341,4.281595599999832,3.8194350333336993,25.178112,53.559296,-1.0,14.782464,82.386944,182.341632,180.379648,193.21,2756.25,52.321111111111115,131.48444444444445,-1.0,67.78777777777776,144.8011111111111
2024-03-11 01:45:29,7.088970833334921,626.5334292999995,-1.0,1.5461326333365832,1.8710236666668343,6.314888999999842,4.223512733332768,25.178112,564.989952,-1.0,14.782464,82.386944,182.534144,180.40832,117.36111111111113,5515.537777777778,34.81,131.48444444444445,-1.0,67.78777777777776,76.2711111111111
2024-03-11 01:45:34,7.088970833334921,626.5334292999995,-1.0,1.5461326333365832,1.8710236666668343,6.314888999999842,4.223512733332768,25.178112,564.989952,-1.0,14.782464,82.386944,182.534144,180.40832,117.36111111111113,5515.537777777778,34.81,131.48444444444445,-1.0,67.78777777777776,76.2711111111111
2024-03-11 01:45:39,8.791554600005231,626.5334292999995,-1.0,2.235541633331195,1.8710236666668343,6.314888999999842,4.223512733332768,25.161728,564.989952,-1.0,14.45888,82.386944,182.534144,180.40832,117.36111111111113,5515.537777777778,34.81,263.52111111111117,-1.0,92.16,76.2711111111111
2024-03-11 01:45:44,8.791554600005231,626.5334292999995,-1.0,2.235541633331195,1.8710236666668343,6.314888999999842,4.223512733332768,25.161728,564.989952,-1.0,14.45888,82.386944,182.534144,180.40832,117.36111111111113,5515.537777777778,34.81,263.52111111111117,-1.0,92.16,76.2711111111111
2024-03-11 01:45:49,8.791554600005231,626.5334292999995,-1.0,2.235541633331195,1.8710236666668343,6.314888999999842,4.223512733332768,25.161728,564.989952,-1.0,14.45888,82.386944,182.534144,180.40832,117.36111111111113,5515.537777777778,34.81,263.52111111111117,-1.0,92.16,76.2711111111111
2024-03-11 01:45:54,8.791554600005231,626.5334292999995,-1.0,2.235541633331195,1.8710236666668343,6.314888999999842,4.223512733332768,25.161728,564.989952,-1.0,14.45888,82.386944,182.534144,180.40832,117.36111111111113,5515.537777777778,34.81,263.52111111111117,-1.0,92.16,76.2711111111111
2024-03-11 01:45:59,8.791554600005231,823.0141817666673,0.0,2.235541633331195,1.6008902999999464,3.6388704333338255,6.010516633333888,25.161728,625.020928,0.0,14.45888,82.386944,182.554624,180.57216,45.78777777777778,2728.3211111111113,23.04,263.52111111111117,0.0,92.16,110.9511111111111
2024-03-11 01:46:04,8.791554600005231,823.0141817666673,0.0,2.235541633331195,1.6008902999999464,3.6388704333338255,6.010516633333888,25.161728,625.020928,0.0,14.45888,82.386944,182.554624,180.57216,45.78777777777778,2728.3211111111113,23.04,263.52111111111117,0.0,92.16,110.9511111111111
2024-03-11 01:46:09,6.625096966657415,823.0141817666673,0.0,1.3088569999998374,1.6008902999999464,3.6388704333338255,6.010516633333888,25.165824,625.020928,3.375104,14.557184,82.386944,182.554624,180.57216,45.78777777777778,2728.3211111111113,23.04,61.36111111111111,0.0,54.26777777777777,110.9511111111111
2024-03-11 01:46:14,6.625096966657415,823.0141817666673,0.0,1.3088569999998374,1.6008902999999464,3.6388704333338255,6.010516633333888,25.165824,625.020928,3.375104,14.557184,82.386944,182.554624,180.57216,45.78777777777778,2728.3211111111113,23.04,61.36111111111111,0.0,54.26777777777777,110.9511111111111
2024-03-11 01:46:19,6.625096966657415,823.0141817666673,0.0,1.3088569999998374,1.6008902999999464,3.6388704333338255,6.010516633333888,25.165824,625.020928,3.375104,14.557184,82.386944,182.554624,180.57216,45.78777777777778,2728.3211111111113,23.04,61.36111111111111,0.0,54.26777777777777,110.9511111111111
2024-03-11 01:46:24,6.625096966657415,823.0141817666673,0.0,1.3088569999998374,1.6008902999999464,3.6388704333338255,6.010516633333888,25.165824,625.020928,3.375104,14.557184,82.386944,182.554624,180.57216,45.78777777777778,2728.3211111111113,23.04,61.36111111111111,0.0,54.26777777777777,110.9511111111111
2024-03-11 01:46:29,6.625096966657415,746.7108185333321,0.0,1.3088569999998374,1.5649408333331394,6.174585499999807,3.8626723000002507,25.165824,562.21696,3.375104,14.557184,82.386944,182.76352,180.65408,174.23999999999998,900.0,34.02777777777777,61.36111111111111,0.0,54.26777777777777,223.00444444444446
2024-03-11 01:46:34,6.625096966657415,746.7108185333321,0.0,1.3088569999998374,1.5649408333331394,6.174585499999807,3.8626723000002507,25.165824,562.21696,3.375104,14.557184,82.386944,182.76352,180.65408,174.23999999999998,900.0,34.02777777777777,61.36111111111111,0.0,54.26777777777777,223.00444444444446
2024-03-11 01:46:39,8.733395433334104,746.7108185333321,29.71600961673333,2.1152950333354665,1.5649408333331394,6.174585499999807,3.8626723000002507,25.182208,562.21696,51.060736,14.925824,82.386944,182.76352,180.65408,174.23999999999998,900.0,34.02777777777777,209.28444444444446,624.5167601111112,86.49000000000001,223.00444444444446
2024-03-11 01:46:44,8.733395433334104,746.7108185333321,33.902995711177766,2.1152950333354665,1.5649408333331394,6.174585499999807,3.8626723000002507,25.182208,562.21696,51.060736,14.925824,82.386944,182.76352,180.65408,174.23999999999998,900.0,34.02777777777777,209.28444444444446,751.143649,86.49000000000001,223.00444444444446
2024-03-11 01:46:49,8.733395433334104,746.7108185333321,38.089981805622216,2.1152950333354665,1.5649408333331394,6.174585499999807,3.8626723000002507,25.182208,562.21696,51.060736,14.925824,82.386944,182.76352,180.65408,174.23999999999998,900.0,34.02777777777777,209.28444444444446,841.0,86.49000000000001,223.00444444444446
2024-03-11 01:46:54,8.733395433334104,746.7108185333321,42.27696790006666,2.1152950333354665,1.5649408333331394,6.174585499999807,3.8626723000002507,25.182208,562.21696,51.060736,14.925824,82.386944,182.76352,180.65408,174.23999999999998,900.0,34.02777777777777,209.28444444444446,841.0,86.49000000000001,223.00444444444446
2024-03-11 01:46:59,8.733395433334104,364.311969933334,46.4639539945111,2.1152950333354665,1.8736885333334876,6.043759800000241,5.651492033333246,25.182208,56.066048,51.060736,14.925824,82.386944,182.902784,180.752384,111.65444444444444,1576.0900000000001,17.361111111111114,209.28444444444446,841.0,86.49000000000001,110.9511111111111
2024-03-11 01:47:04,8.733395433334104,364.311969933334,50.24383313333333,2.1152950333354665,1.8736885333334876,6.043759800000241,5.651492033333246,25.182208,56.066048,51.060736,14.925824,82.386944,182.902784,180.752384,111.65444444444444,1576.0900000000001,17.361111111111114,209.28444444444446,841.0,86.49000000000001,110.9511111111111
2024-03-11 01:47:09,9.867138333341549,364.311969933334,37.073858666666666,2.14482293333352,1.8736885333334876,6.043759800000241,5.651492033333246,25.1904,56.066048,51.150848,14.671872,82.386944,182.902784,180.752384,111.65444444444444,1576.0900000000001,17.361111111111114,260.28444444444443,665.64,100.0,110.9511111111111
2024-03-11 01:47:14,9.867138333341549,364.311969933334,37.073858666666666,2.14482293333352,1.8736885333334876,6.043759800000241,5.651492033333246,25.1904,56.066048,51.150848,14.671872,82.386944,182.902784,180.752384,111.65444444444444,1576.0900000000001,17.361111111111114,260.28444444444443,665.64,100.0,110.9511111111111
2024-03-11 01:47:19,9.867138333341549,364.311969933334,37.073858666666666,2.14482293333352,1.8736885333334876,6.043759800000241,5.651492033333246,25.1904,56.066048,51.150848,14.671872,82.386944,182.902784,180.752384,111.65444444444444,1576.0900000000001,17.361111111111114,260.28444444444443,665.64,100.0,110.9511111111111
2024-03-11 01:47:24,9.867138333341549,364.311969933334,37.073858666666666,2.14482293333352,1.8736885333334876,6.043759800000241,5.651492033333246,25.1904,56.066048,51.150848,14.671872,82.386944,182.902784,180.752384,111.65444444444444,1576.0900000000001,17.361111111111114,260.28444444444443,665.64,100.0,110.9511111111111
2024-03-11 01:47:29,9.867138333341549,801.3248854666662,37.073858666666666,2.14482293333352,1.6949569000000033,2.680933466666602,7.444229833332845,25.1904,62.672896,51.150848,14.671872,82.386944,183.00928,180.977664,78.02777777777779,1526.2044444444448,57.76,260.28444444444443,665.64,100.0,119.53777777777778
2024-03-11 01:47:34,9.867138333341549,801.3248854666662,37.073858666666666,2.14482293333352,1.6949569000000033,2.680933466666602,7.444229833332845,25.1904,62.672896,51.150848,14.671872,82.386944,183.00928,180.977664,78.02777777777779,1526.2044444444448,57.76,260.28444444444443,665.64,100.0,119.53777777777778
2024-03-11 01:47:39,6.351287766665337,801.3248854666662,44.15373173333334,1.5138770666643118,1.6949569000000033,2.680933466666602,7.444229833332845,25.1904,62.672896,51.400704,14.671872,82.386944,183.00928,180.977664,78.02777777777779,1526.2044444444448,57.76,204.49,956.8711111111111,72.25,119.53777777777778
2024-03-11 01:47:44,6.351287766665337,801.3248854666662,44.15373173333334,1.5138770666643118,1.6949569000000033,2.680933466666602,7.444229833332845,25.1904,62.672896,51.400704,14.671872,82.386944,183.00928,180.977664,78.02777777777779,1526.2044444444448,57.76,204.49,956.8711111111111,72.25,119.53777777777778
2024-03-11 01:47:49,6.351287766665337,801.3248854666662,44.15373173333334,1.5138770666643118,1.6949569000000033,2.680933466666602,7.444229833332845,25.1904,62.672896,51.400704,14.671872,82.386944,183.00928,180.977664,78.02777777777779,1526.2044444444448,57.76,204.49,956.8711111111111,72.25,119.53777777777778
2024-03-11 01:47:54,6.351287766665337,801.3248854666662,44.15373173333334,1.5138770666643118,1.6949569000000033,2.680933466666602,7.444229833332845,25.1904,62.672896,51.400704,14.671872,82.386944,183.00928,180.977664,78.02777777777779,1526.2044444444448,57.76,204.49,956.8711111111111,72.25,119.53777777777778
2024-03-11 01:47:59,6.351287766665337,647.9778435000014,44.15373173333334,1.5138770666643118,2.189683600000099,6.3492844333334615,4.784821533333647,25.1904,447.30368,51.400704,14.671872,82.386944,183.13216,181.100544,210.25,290.1344444444445,10.454444444444444,204.49,956.8711111111111,72.25,46.239999999999995
2024-03-11 01:48:04,6.351287766665337,647.9778435000014,44.15373173333334,1.5138770666643118,2.189683600000099,6.3492844333334615,4.784821533333647,25.1904,447.30368,51.400704,14.671872,82.386944,183.13216,181.100544,210.25,290.1344444444445,10.454444444444444,204.49,956.8711111111111,72.25,46.239999999999995
2024-03-11 01:48:09,6.113376566660614,647.9778435000014,35.57162503333333,1.5031405333350751,2.189683600000099,6.3492844333334615,4.784821533333647,25.1904,447.30368,51.294208,14.843904,82.386944,183.13216,181.100544,210.25,290.1344444444445,10.454444444444444,131.48444444444445,1262.6177777777777,44.001111111111115,46.239999999999995
2024-03-11 01:48:14,6.113376566660614,647.9778435000014,35.57162503333333,1.5031405333350751,2.189683600000099,6.3492844333334615,4.784821533333647,25.1904,447.30368,51.294208,14.843904,82.386944,183.13216,181.100544,210.25,290.1344444444445,10.454444444444444,131.48444444444445,1262.6177777777777,44.001111111111115,46.239999999999995
2024-03-11 01:48:19,6.113376566660614,647.9778435000014,35.57162503333333,1.5031405333350751,2.189683600000099,6.3492844333334615,4.784821533333647,25.1904,447.30368,51.294208,14.843904,82.386944,183.13216,181.100544,210.25,290.1344444444445,10.454444444444444,131.48444444444445,1262.6177777777777,44.001111111111115,46.239999999999995
2024-03-11 01:48:24,6.113376566660614,647.9778435000014,35.57162503333333,1.5031405333350751,2.189683600000099,6.3492844333334615,4.784821533333647,25.1904,447.30368,51.294208,14.843904,82.386944,183.13216,181.100544,210.25,290.1344444444445,10.454444444444444,131.48444444444445,1262.6177777777777,44.001111111111115,46.239999999999995
2024-03-11 01:48:29,6.113376566660614,55.277506566665124,35.57162503333333,1.5031405333350751,0.8452840999998065,6.300037166666547,2.850720466666227,25.1904,53.47328,51.294208,14.843904,82.386944,183.312384,181.100544,28.444444444444443,922.1344444444445,57.25444444444444,131.48444444444445,1262.6177777777777,44.001111111111115,152.11111111111111
2024-03-11 01:48:34,6.113376566660614,55.277506566665124,35.57162503333333,1.5031405333350751,0.8452840999998065,6.300037166666547,2.850720466666227,25.1904,53.47328,51.294208,14.843904,82.386944,183.312384,181.100544,28.444444444444443,922.1344444444445,57.25444444444444,131.48444444444445,1262.6177777777777,44.001111111111115,152.11111111111111
2024-03-11 01:48:39,8.866309900001093,55.277506566665124,23.481651299999985,2.155873533331487,0.8452840999998065,6.300037166666547,2.850720466666227,25.206784,53.47328,51.294208,14.569472,82.386944,183.312384,181.100544,28.444444444444443,922.1344444444445,57.25444444444444,61.36111111111111,596.9877777777778,237.16000000000003,152.11111111111111
2024-03-11 01:48:44,8.866309900001093,55.277506566665124,23.481651299999985,2.155873533331487,0.8452840999998065,6.300037166666547,2.850720466666227,25.206784,53.47328,51.294208,14.569472,82.386944,183.312384,181.100544,28.444444444444443,922.1344444444445,57.25444444444444,61.36111111111111,596.9877777777778,237.16000000000003,152.11111111111111
2024-03-11 01:48:49,8.866309900001093,55.277506566665124,23.481651299999985,2.155873533331487,0.8452840999998065,6.300037166666547,2.850720466666227,25.206784,53.47328,51.294208,14.569472,82.386944,183.312384,181.100544,28.444444444444443,922.1344444444445,57.25444444444444,61.36111111111111,596.9877777777778,237.16000000000003,152.11111111111111
2024-03-11 01:48:54,8.866309900001093,55.277506566665124,23.481651299999985,2.155873533331487,0.8452840999998065,6.300037166666547,2.850720466666227,25.206784,53.47328,51.294208,14.569472,82.386944,183.312384,181.100544,28.444444444444443,922.1344444444445,57.25444444444444,61.36111111111111,596.9877777777778,237.16000000000003,152.11111111111111
2024-03-11 01:48:59,8.866309900001093,31.465115200001037,23.481651299999985,2.155873533331487,2.24066426666667,3.1443754666668156,4.845013700000322,25.206784,53.358592,51.294208,14.569472,82.386944,183.373824,181.215232,104.7211111111111,1024.0,33.254444444444445,61.36111111111111,596.9877777777778,237.16000000000003,42.684444444444445
2024-03-11 01:49:04,8.866309900001093,31.465115200001037,23.481651299999985,2.155873533331487,2.24066426666667,3.1443754666668156,4.845013700000322,25.206784,53.358592,51.294208,14.569472,82.386944,183.373824,181.215232,104.7211111111111,1024.0,33.254444444444445,61.36111111111111,596.9877777777778,237.16000000000003,42.684444444444445
2024-03-11 01:49:09,8.866549599997597,31.465115200001037,-1.0,2.0270086666679767,2.24066426666667,3.1443754666668156,4.845013700000322,25.206784,53.358592,-1.0,15.233024,82.386944,183.373824,181.215232,104.7211111111111,1024.0,33.254444444444445,183.1511111111111,-1.0,76.85444444444445,42.684444444444445
2024-03-11 01:49:14,8.866549599997597,31.465115200001037,-1.0,2.0270086666679767,2.24066426666667,3.1443754666668156,4.845013700000322,25.206784,53.358592,-1.0,15.233024,82.386944,183.373824,181.215232,104.7211111111111,1024.0,33.254444444444445,183.1511111111111,-1.0,76.85444444444445,42.684444444444445
2024-03-11 01:49:19,8.866549599997597,31.465115200001037,-1.0,2.0270086666679767,2.24066426666667,3.1443754666668156,4.845013700000322,25.206784,53.358592,-1.0,15.233024,82.386944,183.373824,181.215232,104.7211111111111,1024.0,33.254444444444445,183.1511111111111,-1.0,76.85444444444445,42.684444444444445
2024-03-11 01:49:24,8.866549599997597,31.465115200001037,-1.0,2.0270086666679767,2.24066426666667,3.1443754666668156,4.845013700000322,25.206784,53.358592,-1.0,15.233024,82.386944,183.373824,181.215232,104.7211111111111,1024.0,33.254444444444445,183.1511111111111,-1.0,76.85444444444445,42.684444444444445
2024-03-11 01:49:29,8.866549599997597,63.58840420000055,-1.0,2.0270086666679767,1.7162543666666843,4.8905043999999025,5.629558133333035,25.206784,53.47328,-1.0,15.233024,82.386944,183.504896,181.39136,138.45444444444448,1608.0100000000002,20.55111111111111,183.1511111111111,-1.0,76.85444444444445,139.24
2024-03-11 01:49:34,8.866549599997597,63.58840420000055,-1.0,2.0270086666679767,1.7162543666666843,4.8905043999999025,5.629558133333035,25.206784,53.47328,-1.0,15.233024,82.386944,183.504896,181.39136,138.45444444444448,1608.0100000000002,20.55111111111111,183.1511111111111,-1.0,76.85444444444445,139.24
2024-03-11 01:49:39,4.644504700005807,63.58840420000055,-1.0,1.5832754666651758,1.7162543666666843,4.8905043999999025,5.629558133333035,25.206784,53.47328,-1.0,14.159872,82.386944,183.504896,181.39136,138.45444444444448,1608.0100000000002,20.55111111111111,186.77777777777777,-1.0,82.80999999999999,139.24
2024-03-11 01:49:44,4.644504700005807,63.58840420000055,-1.0,1.5832754666651758,1.7162543666666843,4.8905043999999025,5.629558133333035,25.206784,53.47328,-1.0,14.159872,82.386944,183.504896,181.39136,138.45444444444448,1608.0100000000002,20.55111111111111,186.77777777777777,-1.0,82.80999999999999,139.24
2024-03-11 01:49:49,4.644504700005807,63.58840420000055,-1.0,1.5832754666651758,1.7162543666666843,4.8905043999999025,5.629558133333035,25.206784,53.47328,-1.0,14.159872,82.386944,183.504896,181.39136,138.45444444444448,1608.0100000000002,20.55111111111111,186.77777777777777,-1.0,82.80999999999999,139.24
2024-03-11 01:49:54,4.644504700005807,63.58840420000055,-1.0,1.5832754666651758,1.7162543666666843,4.8905043999999025,5.629558133333035,25.206784,53.47328,-1.0,14.159872,82.386944,183.504896,181.39136,138.45444444444448,1608.0100000000002,20.55111111111111,186.77777777777777,-1.0,82.80999999999999,139.24
2024-03-11 01:49:59,4.644504700005807,57.14927253333334,-1.0,1.5832754666651758,1.7650816666664089,5.2329640333330945,4.144139533333184,25.206784,53.477376,-1.0,14.159872,82.386944,183.615488,181.522432,220.0277777777778,8347.867777777776,46.69444444444444,186.77777777777777,-1.0,82.80999999999999,239.21777777777777
2024-03-11 01:50:04,4.644504700005807,57.14927253333334,-1.0,1.5832754666651758,1.7650816666664089,5.2329640333330945,4.144139533333184,25.206784,53.477376,-1.0,14.159872,82.386944,183.615488,181.522432,220.0277777777778,8347.867777777776,46.69444444444444,186.77777777777777,-1.0,82.80999999999999,239.21777777777777
2024-03-11 01:50:09,7.696154166660563,57.14927253333334,-1.0,1.9084626333324195,1.7650816666664089,5.2329640333330945,4.144139533333184,25.178112,53.477376,-1.0,14.733312,82.386944,183.615488,181.522432,220.0277777777778,8347.867777777776,46.69444444444444,166.41,-1.0,87.73444444444445,239.21777777777777
2024-03-11 01:50:14,7.696154166660563,57.14927253333334,-1.0,1.9084626333324195,1.7650816666664089,5.2329640333330945,4.144139533333184,25.178112,53.477376,-1.0,14.733312,82.386944,183.615488,181.522432,220.0277777777778,8347.867777777776,46.69444444444444,166.41,-1.0,87.73444444444445,239.21777777777777
2024-03-11 01:50:19,7.696154166660563,57.14927253333334,-1.0,1.9084626333324195,1.7650816666664089,5.2329640333330945,4.144139533333184,25.178112,53.477376,-1.0,14.733312,82.386944,183.615488,181.522432,220.0277777777778,8347.867777777776,46.69444444444444,166.41,-1.0,87.73444444444445,239.21777777777777
2024-03-11 01:50:24,7.696154166660563,57.14927253333334,-1.0,1.9084626333324195,1.7650816666664089,5.2329640333330945,4.144139533333184,25.178112,53.477376,-1.0,14.733312,82.386944,183.615488,181.522432,220.0277777777778,8347.867777777776,46.69444444444444,166.41,-1.0,87.73444444444445,239.21777777777777
2024-03-11 01:50:29,7.696154166660563,59.22878389999937,-1.0,1.9084626333324195,1.8269634000001627,4.286502233333067,4.909408466666794,25.178112,53.477376,-1.0,14.733312,82.386944,183.697408,181.624832,67.78777777777776,1019.7377777777778,23.361111111111107,166.41,-1.0,87.73444444444445,121.73444444444443
2024-03-11 01:50:34,7.696154166660563,59.22878389999937,-1.0,1.9084626333324195,1.8269634000001627,4.286502233333067,4.909408466666794,25.178112,53.477376,-1.0,14.733312,82.386944,183.697408,181.624832,67.78777777777776,1019.7377777777778,23.361111111111107,166.41,-1.0,87.73444444444445,121.73444444444443
2024-03-11 01:50:39,10.187955566667977,59.22878389999937,-1.0,2.186257433334049,1.8269634000001627,4.286502233333067,4.909408466666794,25.194496,53.477376,-1.0,14.393344,82.386944,183.697408,181.624832,67.78777777777776,1019.7377777777778,23.361111111111107,155.4177777777778,-1.0,73.38777777777777,121.73444444444443
2024-03-11 01:50:44,10.187955566667977,59.22878389999937,-1.0,2.186257433334049,1.8269634000001627,4.286502233333067,4.909408466666794,25.194496,53.477376,-1.0,14.393344,82.386944,183.697408,181.624832,67.78777777777776,1019.7377777777778,23.361111111111107,155.4177777777778,-1.0,73.38777777777777,121.73444444444443
2024-03-11 01:50:49,10.187955566667977,59.22878389999937,-1.0,2.186257433334049,1.8269634000001627,4.286502233333067,4.909408466666794,25.194496,53.477376,-1.0,14.393344,82.386944,183.697408,181.624832,67.78777777777776,1019.7377777777778,23.361111111111107,155.4177777777778,-1.0,73.38777777777777,121.73444444444443
2024-03-11 01:50:54,10.187955566667977,59.22878389999937,-1.0,2.186257433334049,1.8269634000001627,4.286502233333067,4.909408466666794,25.194496,53.477376,-1.0,14.393344,82.386944,183.697408,181.624832,67.78777777777776,1019.7377777777778,23.361111111111107,155.4177777777778,-1.0,73.38777777777777,121.73444444444443
2024-03-11 01:50:59,10.187955566667977,65.99813963333266,-1.0,2.186257433334049,2.0962379000001383,6.723741666667138,5.774073200000393,25.194496,53.37088,-1.0,14.393344,82.386944,183.857152,181.768192,112.36,4651.240000000001,25.0,155.4177777777778,-1.0,73.38777777777777,107.46777777777778
2024-03-11 01:51:04,10.187955566667977,65.99813963333266,-1.0,2.186257433334049,2.0962379000001383,6.723741666667138,5.774073200000393,25.194496,53.37088,-1.0,14.393344,82.386944,183.857152,181.768192,112.36,4651.240000000001,25.0,155.4177777777778,-1.0,73.38777777777777,107.46777777777778
2024-03-11 01:51:09,7.498695066669825,65.99813963333266,-1.0,0.981167133333353,2.0962379000001383,6.723741666667138,5.774073200000393,25.194496,53.37088,-1.0,15.167488,82.386944,183.857152,181.768192,112.36,4651.240000000001,25.0,216.08999999999997,-1.0,80.4011111111111,107.46777777777778
2024-03-11 01:51:14,7.498695066669825,65.99813963333266,-1.0,0.981167133333353,2.0962379000001383,6.723741666667138,5.774073200000393,25.194496,53.37088,-1.0,15.167488,82.386944,183.857152,181.768192,112.36,4651.240000000001,25.0,216.08999999999997,-1.0,80.4011111111111,107.46777777777778
2024-03-11 01:51:19,7.498695066669825,65.99813963333266,-1.0,0.981167133333353,2.0962379000001383,6.723741666667138,5.774073200000393,25.194496,53.37088,-1.0,15.167488,82.386944,183.857152,181.768192,112.36,4651.240000000001,25.0,216.08999999999997,-1.0,80.4011111111111,107.46777777777778
2024-03-11 01:51:24,7.498695066669825,65.99813963333266,-1.0,0.981167133333353,2.0962379000001383,6.723741666667138,5.774073200000393,25.194496,53.37088,-1.0,15.167488,82.386944,183.857152,181.768192,112.36,4651.240000000001,25.0,216.08999999999997,-1.0,80.4011111111111,107.46777777777778
2024-03-11 01:51:29,7.498695066669825,80.97883596666786,-1.0,0.981167133333353,1.923012466666781,3.1857973333330847,3.8485175333335064,25.194496,53.600256,-1.0,15.167488,82.386944,183.926784,181.850112,211.21777777777777,3492.81,26.009999999999998,216.08999999999997,-1.0,80.4011111111111,70.56
2024-03-11 01:51:34,7.498695066669825,80.97883596666786,-1.0,0.981167133333353,1.923012466666781,3.1857973333330847,3.8485175333335064,25.194496,53.600256,-1.0,15.167488,82.386944,183.926784,181.850112,211.21777777777777,3492.81,26.009999999999998,216.08999999999997,-1.0,80.4011111111111,70.56
2024-03-11 01:51:39,5.261603226446325,80.97883596666786,-1.0,2.3096139257409334,1.923012466666781,3.1857973333330847,3.8485175333335064,25.194496,53.600256,-1.0,14.815232,82.386944,183.926784,181.850112,211.21777777777777,3492.81,26.009999999999998,106.07585608107429,-1.0,41.38225995919541,70.56
2024-03-11 01:51:44,5.261603226446325,80.97883596666786,-1.0,2.3096139257409334,1.923012466666781,3.1857973333330847,3.8485175333335064,25.194496,53.600256,-1.0,14.815232,82.386944,183.926784,181.850112,211.21777777777777,3492.81,26.009999999999998,106.07585608107429,-1.0,41.38225995919541,70.56
2024-03-11 01:51:49,5.261603226446325,80.97883596666786,-1.0,2.3096139257409334,1.923012466666781,3.1857973333330847,3.8485175333335064,25.194496,53.600256,-1.0,14.815232,82.386944,183.926784,181.850112,211.21777777777777,3492.81,26.009999999999998,106.07585608107429,-1.0,41.38225995919541,70.56
2024-03-11 01:51:54,5.261603226446325,80.97883596666786,-1.0,2.3096139257409334,1.923012466666781,3.1857973333330847,3.8485175333335064,25.194496,53.600256,-1.0,14.815232,82.386944,183.926784,181.850112,211.21777777777777,3492.81,26.009999999999998,106.07585608107429,-1.0,41.38225995919541,70.56
2024-03-11 01:51:59,5.261603226446325,68.24987826666604,-1.0,2.3096139257409334,1.7153723999996373,4.412198299999659,6.89710436666644,25.194496,53.497856,-1.0,14.815232,82.386944,184.057856,181.989376,144.0,3668.3211111111113,90.25,106.07585608107429,-1.0,41.38225995919541,131.48444444444445
2024-03-11 01:52:04,5.261603226446325,68.24987826666604,-1.0,2.3096139257409334,1.7153723999996373,4.412198299999659,6.89710436666644,25.194496,53.497856,-1.0,14.815232,82.386944,184.057856,181.989376,144.0,3668.3211111111113,90.25,106.07585608107429,-1.0,41.38225995919541,131.48444444444445
2024-03-11 01:52:09,7.249969531315747,68.24987826666604,-1.0,0.9689881658766389,1.7153723999996373,4.412198299999659,6.89710436666644,25.194496,53.497856,-1.0,14.5408,82.386944,184.057856,181.989376,144.0,3668.3211111111113,90.25,250.7278737132601,-1.0,109.56571938673729,131.48444444444445
2024-03-11 01:52:14,7.249969531315747,68.24987826666604,-1.0,0.9689881658766389,1.7153723999996373,4.412198299999659,6.89710436666644,25.194496,53.497856,-1.0,14.5408,82.386944,184.057856,181.989376,144.0,3668.3211111111113,90.25,250.7278737132601,-1.0,109.56571938673729,131.48444444444445
2024-03-11 01:52:19,7.249969531315747,68.24987826666604,-1.0,0.9689881658766389,1.7153723999996373,4.412198299999659,6.89710436666644,25.194496,53.497856,-1.0,14.5408,82.386944,184.057856,181.989376,144.0,3668.3211111111113,90.25,250.7278737132601,-1.0,109.56571938673729,131.48444444444445
2024-03-11 01:52:24,7.249969531315747,68.24987826666604,-1.0,0.9689881658766389,1.7153723999996373,4.412198299999659,6.89710436666644,25.194496,53.497856,-1.0,14.5408,82.386944,184.057856,181.989376,144.0,3668.3211111111113,90.25,250.7278737132601,-1.0,109.56571938673729,131.48444444444445
