timestamp,details-v1-b788479c5-twxfj_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-twxfj_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-twxfj_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 12:40:10,-1.0,3.1027835333437297,56.49084606667051,1.5940152666667966,2.2772726999998367,4.369248499999875,3.7031017000003885,-1.0,17.199104,52.350976,11.628544,88.2688,181.977088,169.250816,-1.0,1024.0,90.25,51.361111111111114,17.921111111111113,57.25444444444444,136.1111111111111
2024-03-05 12:40:15,-1.0,3.1027835333437297,56.49084606667051,1.5940152666667966,2.2772726999998367,4.369248499999875,3.7031017000003885,-1.0,17.199104,52.350976,11.628544,88.2688,181.977088,169.250816,-1.0,1024.0,90.25,51.361111111111114,17.921111111111113,57.25444444444444,136.1111111111111
2024-03-05 12:40:20,-1.0,3.1027835333437297,56.49084606667051,1.5940152666667966,2.2772726999998367,4.369248499999875,3.7031017000003885,-1.0,17.199104,52.350976,11.628544,88.2688,181.977088,169.250816,-1.0,1024.0,90.25,51.361111111111114,17.921111111111113,57.25444444444444,136.1111111111111
2024-03-05 12:40:25,-1.0,3.1027835333437297,56.49084606667051,1.5940152666667966,2.2772726999998367,4.369248499999875,3.7031017000003885,-1.0,17.199104,52.350976,11.628544,88.2688,181.977088,169.250816,-1.0,1024.0,90.25,51.361111111111114,17.921111111111113,57.25444444444444,136.1111111111111
2024-03-05 12:40:30,-1.0,3.1027835333437297,56.49084606667051,1.3111440000000603,2.0066380000002937,4.605518566665978,3.7031017000003885,-1.0,17.199104,52.350976,11.800576,88.2688,182.08768,169.250816,-1.0,1024.0,90.25,51.361111111111114,60.839999999999996,57.76,179.56
2024-03-05 12:40:35,-1.0,395.68047863332737,18.470528533331763,1.3111440000000603,2.0066380000002937,4.605518566665978,3.7031017000003885,-1.0,743.727104,52.334592,11.800576,88.2688,182.08768,169.250816,-1.0,3741.36111111111,90.25,124.69444444444439,60.839999999999996,57.76,179.56
2024-03-05 12:40:40,-1.0,395.6804786333274,18.470528533331766,1.3111440000000603,2.0066380000002937,4.605518566665978,4.140127166666238,-1.0,743.727104,52.334592,11.800576,88.2688,182.08768,169.357312,-1.0,3741.361111111111,198.81,124.69444444444443,60.839999999999996,57.76,179.56
2024-03-05 12:40:45,-1.0,395.6804786333274,18.470528533331766,1.3111440000000603,2.0066380000002937,4.605518566665978,4.140127166666238,-1.0,743.727104,52.334592,11.800576,88.2688,182.08768,169.357312,-1.0,3741.361111111111,198.81,124.69444444444443,60.839999999999996,57.76,179.56
2024-03-05 12:40:50,-1.0,395.6804786333274,18.470528533331766,1.3111440000000603,2.0066380000002937,4.605518566665978,4.140127166666238,-1.0,743.727104,52.334592,11.800576,88.2688,182.08768,169.357312,-1.0,3741.361111111111,198.81,124.69444444444443,60.839999999999996,57.76,179.56
2024-03-05 12:40:55,-1.0,395.6804786333274,18.470528533331766,1.3111440000000603,2.0066380000002937,4.605518566665978,4.140127166666238,-1.0,743.727104,52.334592,11.800576,88.2688,182.08768,169.357312,-1.0,3741.361111111111,198.81,124.69444444444443,60.839999999999996,57.76,179.56
2024-03-05 12:41:00,0.0,395.6804786333274,18.470528533331766,2.1110327666666726,2.28272369999966,2.700612333333652,4.140127166666238,0.0,743.727104,52.334592,11.358208,88.006656,182.136832,169.357312,0.0,3741.361111111111,198.81,124.69444444444443,68.33777777777779,34.02777777777777,41.81777777777778
2024-03-05 12:41:05,0.0,405.58209136667443,54.15894169999925,2.1110327666666726,2.28272369999966,2.700612333333652,4.140127166666238,0.0,19.177472,52.334592,11.358208,88.006656,182.136832,169.357312,0.0,4061.937777777777,198.81,299.2899999999999,68.33777777777779,34.02777777777777,41.81777777777778
2024-03-05 12:41:10,0.0,405.5820913666745,54.158941699999254,2.1110327666666726,2.28272369999966,2.700612333333652,4.321218100000124,0.0,19.177472,52.334592,11.358208,88.006656,182.136832,169.385984,0.0,4061.9377777777777,140.0277777777778,299.29,68.33777777777779,34.02777777777777,41.81777777777778
2024-03-05 12:41:15,0.0,405.5820913666745,54.158941699999254,2.1110327666666726,2.28272369999966,2.700612333333652,4.321218100000124,0.0,19.177472,52.334592,11.358208,88.006656,182.136832,169.385984,0.0,4061.9377777777777,140.0277777777778,299.29,68.33777777777779,34.02777777777777,41.81777777777778
2024-03-05 12:41:20,0.0,405.5820913666745,54.158941699999254,2.1110327666666726,2.28272369999966,2.700612333333652,4.321218100000124,0.0,19.177472,52.334592,11.358208,88.006656,182.136832,169.385984,0.0,4061.9377777777777,140.0277777777778,299.29,68.33777777777779,34.02777777777777,41.81777777777778
2024-03-05 12:41:25,0.0,405.5820913666745,54.158941699999254,2.1110327666666726,2.28272369999966,2.700612333333652,4.321218100000124,0.0,19.177472,52.334592,11.358208,88.006656,182.136832,169.385984,0.0,4061.9377777777777,140.0277777777778,299.29,68.33777777777779,34.02777777777777,41.81777777777778
2024-03-05 12:41:30,0.0,405.5820913666745,54.158941699999254,1.4552870999999357,1.1291494000000548,5.1900387333337985,4.321218100000124,16.850944,19.177472,52.334592,11.501568,87.30624,182.49728,169.385984,0.0,4061.9377777777777,140.0277777777778,299.29,38.02777777777778,65.07111111111111,240.25
2024-03-05 12:41:35,0.0,317.08804830000184,45.39044056666625,1.4552870999999357,1.1291494000000548,5.1900387333337985,4.321218100000124,16.850944,19.53792,52.219904,11.501568,87.30624,182.49728,169.385984,0.0,3802.7777777777765,140.0277777777778,19.067777777777767,38.02777777777778,65.07111111111111,240.25
2024-03-05 12:41:40,0.0,317.0880483000019,45.39044056666626,1.4552870999999357,1.1291494000000548,5.1900387333337985,4.812330566666864,16.850944,19.53792,52.219904,11.501568,87.30624,182.49728,169.525248,0.0,3802.7777777777774,79.21000000000001,19.067777777777774,38.02777777777778,65.07111111111111,240.25
2024-03-05 12:41:45,0.0,317.0880483000019,45.39044056666626,1.4552870999999357,1.1291494000000548,5.1900387333337985,4.812330566666864,16.850944,19.53792,52.219904,11.501568,87.30624,182.49728,169.525248,0.0,3802.7777777777774,79.21000000000001,19.067777777777774,38.02777777777778,65.07111111111111,240.25
2024-03-05 12:41:50,0.0,317.0880483000019,45.39044056666626,1.4552870999999357,1.1291494000000548,5.1900387333337985,4.812330566666864,16.850944,19.53792,52.219904,11.501568,87.30624,182.49728,169.525248,0.0,3802.7777777777774,79.21000000000001,19.067777777777774,38.02777777777778,65.07111111111111,240.25
2024-03-05 12:41:55,0.0,317.0880483000019,45.39044056666626,1.4552870999999357,1.1291494000000548,5.1900387333337985,4.812330566666864,16.850944,19.53792,52.219904,11.501568,87.30624,182.49728,169.525248,0.0,3802.7777777777774,79.21000000000001,19.067777777777774,38.02777777777778,65.07111111111111,240.25
2024-03-05 12:42:00,4.195521266666668,317.0880483000019,45.39044056666626,1.0873616666666899,3.1212183333333128,3.88835873333259,4.812330566666864,16.932864,19.53792,52.219904,11.403264,87.10144,182.5792,169.525248,57.25444444444444,3802.7777777777774,79.21000000000001,19.067777777777774,8.217777777777778,62.410000000000004,43.121111111111105
2024-03-05 12:42:05,4.195521266666668,393.9856784333339,53.657540466664,1.0873616666666899,3.1212183333333128,3.88835873333259,4.812330566666864,16.932864,19.951616,52.219904,11.403264,87.10144,182.5792,169.525248,57.25444444444444,942.4899999999998,79.21000000000001,49.46777777777776,8.217777777777778,62.410000000000004,43.121111111111105
2024-03-05 12:42:10,4.195521266666668,393.98567843333393,53.65754046666401,1.0873616666666899,3.1212183333333128,3.88835873333259,3.442771866666779,16.932864,19.951616,52.219904,11.403264,87.10144,182.5792,169.709568,57.25444444444444,942.49,100.66777777777777,49.467777777777776,8.217777777777778,62.410000000000004,43.121111111111105
2024-03-05 12:42:15,4.195521266666668,393.98567843333393,53.65754046666401,1.0873616666666899,3.1212183333333128,3.88835873333259,3.442771866666779,16.932864,19.951616,52.219904,11.403264,87.10144,182.5792,169.709568,57.25444444444444,942.49,100.66777777777777,49.467777777777776,8.217777777777778,62.410000000000004,43.121111111111105
2024-03-05 12:42:20,4.195521266666668,393.98567843333393,53.65754046666401,1.0873616666666899,3.1212183333333128,3.88835873333259,3.442771866666779,16.932864,19.951616,52.219904,11.403264,87.10144,182.5792,169.709568,57.25444444444444,942.49,100.66777777777777,49.467777777777776,8.217777777777778,62.410000000000004,43.121111111111105
2024-03-05 12:42:25,4.195521266666668,393.98567843333393,53.65754046666401,1.0873616666666899,3.1212183333333128,3.88835873333259,3.442771866666779,16.932864,19.951616,52.219904,11.403264,87.10144,182.5792,169.709568,57.25444444444444,942.49,100.66777777777777,49.467777777777776,8.217777777777778,62.410000000000004,43.121111111111105
2024-03-05 12:42:30,3.381372066666666,393.98567843333393,53.65754046666401,1.7084047999998593,1.2862416666668726,4.833699166667316,3.442771866666779,16.719872,19.951616,52.219904,11.79648,87.10144,182.411264,169.709568,38.85444444444445,942.49,100.66777777777777,49.467777777777776,82.80999999999999,43.121111111111105,358.4711111111111
2024-03-05 12:42:35,3.381372066666666,410.6084847333325,28.607604599998616,1.7084047999998593,1.2862416666668726,4.833699166667316,3.442771866666779,16.719872,20.402176,52.219904,11.79648,87.10144,182.411264,169.709568,38.85444444444445,4453.337777777776,100.66777777777777,54.75999999999999,82.80999999999999,43.121111111111105,358.4711111111111
2024-03-05 12:42:40,3.381372066666666,410.60848473333255,28.60760459999862,1.7084047999998593,1.2862416666668726,4.833699166667316,3.748380433333409,16.719872,20.402176,52.219904,11.79648,87.10144,182.411264,169.857024,38.85444444444445,4453.337777777778,82.20444444444443,54.760000000000005,82.80999999999999,43.121111111111105,358.4711111111111
2024-03-05 12:42:45,3.381372066666666,410.60848473333255,28.60760459999862,1.7084047999998593,1.2862416666668726,4.833699166667316,3.748380433333409,16.719872,20.402176,52.219904,11.79648,87.10144,182.411264,169.857024,38.85444444444445,4453.337777777778,82.20444444444443,54.760000000000005,82.80999999999999,43.121111111111105,358.4711111111111
2024-03-05 12:42:50,3.381372066666666,410.60848473333255,28.60760459999862,1.7084047999998593,1.2862416666668726,4.833699166667316,3.748380433333409,16.719872,20.402176,52.219904,11.79648,87.10144,182.411264,169.857024,38.85444444444445,4453.337777777778,82.20444444444443,54.760000000000005,82.80999999999999,43.121111111111105,358.4711111111111
2024-03-05 12:42:55,3.381372066666666,410.60848473333255,28.60760459999862,1.7084047999998593,1.2862416666668726,4.833699166667316,3.748380433333409,16.719872,20.402176,52.219904,11.79648,87.10144,182.411264,169.857024,38.85444444444445,4453.337777777778,82.20444444444443,54.760000000000005,82.80999999999999,43.121111111111105,358.4711111111111
2024-03-05 12:43:00,4.070016966666665,410.60848473333255,28.60760459999862,2.0606217333333157,2.004619233333453,5.441243633332722,3.748380433333409,16.621568,20.402176,52.219904,11.415552,86.974464,182.136832,169.857024,53.29,4453.337777777778,82.20444444444443,54.760000000000005,14.187777777777777,68.33777777777779,79.80444444444444
2024-03-05 12:43:05,4.070016966666665,340.7754318333293,46.60733583333845,2.0606217333333157,2.004619233333453,5.441243633332722,3.748380433333409,16.621568,20.82816,52.432896,11.415552,86.974464,182.136832,169.857024,53.29,2934.027777777777,82.20444444444443,41.38777777777777,14.187777777777777,68.33777777777779,79.80444444444444
2024-03-05 12:43:10,4.070016966666665,340.77543183332943,46.60733583333846,2.0606217333333157,2.004619233333453,5.441243633332722,4.991931466666226,16.621568,20.82816,52.432896,11.415552,86.974464,182.136832,169.975808,53.29,2934.0277777777774,105.40444444444447,41.38777777777778,14.187777777777777,68.33777777777779,79.80444444444444
2024-03-05 12:43:15,4.070016966666665,340.77543183332943,46.60733583333846,2.0606217333333157,2.004619233333453,5.441243633332722,4.991931466666226,16.621568,20.82816,52.432896,11.415552,86.974464,182.136832,169.975808,53.29,2934.0277777777774,105.40444444444447,41.38777777777778,14.187777777777777,68.33777777777779,79.80444444444444
2024-03-05 12:43:20,4.070016966666665,340.77543183332943,46.60733583333846,2.0606217333333157,2.004619233333453,5.441243633332722,4.991931466666226,16.621568,20.82816,52.432896,11.415552,86.974464,182.136832,169.975808,53.29,2934.0277777777774,105.40444444444447,41.38777777777778,14.187777777777777,68.33777777777779,79.80444444444444
2024-03-05 12:43:25,4.070016966666665,340.77543183332943,46.60733583333846,2.0606217333333157,2.004619233333453,5.441243633332722,4.991931466666226,16.621568,20.82816,52.432896,11.415552,86.974464,182.136832,169.975808,53.29,2934.0277777777774,105.40444444444447,41.38777777777778,14.187777777777777,68.33777777777779,79.80444444444444
2024-03-05 12:43:30,3.656885499999999,340.77543183332943,46.60733583333846,1.7935935000001755,2.815645933333144,4.559752666667313,4.991931466666226,16.695296,20.82816,52.432896,12.054528,86.847488,182.034432,169.975808,35.60111111111111,2934.0277777777774,105.40444444444447,41.38777777777778,67.78777777777776,83.41777777777777,96.04000000000002
2024-03-05 12:43:35,3.656885499999999,111.94573503333532,42.3220749000014,1.7935935000001755,2.815645933333144,4.559752666667313,4.991931466666226,16.695296,17.195008,52.334592,12.054528,86.847488,182.034432,169.975808,35.60111111111111,4246.694444444443,105.40444444444447,50.884444444444426,67.78777777777776,83.41777777777777,96.04000000000002
2024-03-05 12:43:40,3.656885499999999,111.94573503333534,42.322074900001404,1.7935935000001755,2.815645933333144,4.559752666667313,4.274605066667428,16.695296,17.195008,52.334592,12.054528,86.847488,182.034432,170.053632,35.60111111111111,4246.694444444445,139.24,50.88444444444445,67.78777777777776,83.41777777777777,96.04000000000002
2024-03-05 12:43:45,3.656885499999999,111.94573503333534,42.322074900001404,1.7935935000001755,2.815645933333144,4.559752666667313,4.274605066667428,16.695296,17.195008,52.334592,12.054528,86.847488,182.034432,170.053632,35.60111111111111,4246.694444444445,139.24,50.88444444444445,67.78777777777776,83.41777777777777,96.04000000000002
2024-03-05 12:43:50,3.656885499999999,111.94573503333534,42.322074900001404,1.7935935000001755,2.815645933333144,4.559752666667313,4.274605066667428,16.695296,17.195008,52.334592,12.054528,86.847488,182.034432,170.053632,35.60111111111111,4246.694444444445,139.24,50.88444444444445,67.78777777777776,83.41777777777777,96.04000000000002
2024-03-05 12:43:55,3.656885499999999,111.94573503333534,42.322074900001404,1.7935935000001755,2.815645933333144,4.559752666667313,4.274605066667428,16.695296,17.195008,52.334592,12.054528,86.847488,182.034432,170.053632,35.60111111111111,4246.694444444445,139.24,50.88444444444445,67.78777777777776,83.41777777777777,96.04000000000002
2024-03-05 12:44:00,3.4242274666666703,111.94573503333534,42.322074900001404,1.2641511333332762,1.9500868999998033,4.359003599999292,4.274605066667428,16.850944,17.195008,52.334592,11.952128,86.847488,182.059008,170.053632,49.0,4246.694444444445,139.24,50.88444444444445,30.617777777777775,125.43999999999998,223.00444444444446
2024-03-05 12:44:05,3.4242274666666703,3.050184966665862,54.923032599996674,1.2641511333332762,1.9500868999998033,4.359003599999292,4.274605066667428,16.850944,17.195008,52.318208,11.952128,86.847488,182.059008,170.053632,49.0,3121.0844444444438,139.24,72.81777777777778,30.617777777777775,125.43999999999998,223.00444444444446
2024-03-05 12:44:10,3.4242274666666703,3.0501849666658623,54.92303259999668,1.2641511333332762,1.9500868999998033,4.359003599999292,4.595396366666668,16.850944,17.195008,52.318208,11.952128,86.847488,182.059008,170.143744,49.0,3121.0844444444447,148.02777777777777,72.81777777777778,30.617777777777775,125.43999999999998,223.00444444444446
2024-03-05 12:44:15,3.4242274666666703,3.0501849666658623,54.92303259999668,1.2641511333332762,1.9500868999998033,4.359003599999292,4.595396366666668,16.850944,17.195008,52.318208,11.952128,86.847488,182.059008,170.143744,49.0,3121.0844444444447,148.02777777777777,72.81777777777778,30.617777777777775,125.43999999999998,223.00444444444446
2024-03-05 12:44:20,3.4242274666666703,3.0501849666658623,54.92303259999668,1.2641511333332762,1.9500868999998033,4.359003599999292,4.595396366666668,16.850944,17.195008,52.318208,11.952128,86.847488,182.059008,170.143744,49.0,3121.0844444444447,148.02777777777777,72.81777777777778,30.617777777777775,125.43999999999998,223.00444444444446
2024-03-05 12:44:25,3.4242274666666703,3.0501849666658623,54.92303259999668,1.2641511333332762,1.9500868999998033,4.359003599999292,4.595396366666668,16.850944,17.195008,52.318208,11.952128,86.847488,182.059008,170.143744,49.0,3121.0844444444447,148.02777777777777,72.81777777777778,30.617777777777775,125.43999999999998,223.00444444444446
2024-03-05 12:44:30,-1.0,3.0501849666658623,54.92303259999668,1.5420938999999598,2.179960233333607,4.89694406666672,4.595396366666668,-1.0,17.195008,52.318208,10.985472,86.847488,182.173696,170.143744,-1.0,3121.0844444444447,148.02777777777777,72.81777777777778,49.937777777777775,56.25,80.4011111111111
2024-03-05 12:44:35,-1.0,4.518009966659519,33.802278899997866,1.5420938999999598,2.179960233333607,4.89694406666672,4.595396366666668,-1.0,17.195008,52.432896,10.985472,86.847488,182.173696,170.143744,-1.0,1142.4399999999998,148.02777777777777,233.07111111111104,49.937777777777775,56.25,80.4011111111111
2024-03-05 12:44:40,-1.0,4.51800996665952,33.80227889999787,1.5420938999999598,2.179960233333607,4.89694406666672,2.0347079333333795,-1.0,17.195008,52.432896,10.985472,86.847488,182.173696,170.1888,-1.0,1142.4399999999998,64.53444444444445,233.07111111111112,49.937777777777775,56.25,80.4011111111111
2024-03-05 12:44:45,-1.0,4.51800996665952,33.80227889999787,1.5420938999999598,2.179960233333607,4.89694406666672,2.0347079333333795,-1.0,17.195008,52.432896,10.985472,86.847488,182.173696,170.1888,-1.0,1142.4399999999998,64.53444444444445,233.07111111111112,49.937777777777775,56.25,80.4011111111111
2024-03-05 12:44:50,-1.0,4.51800996665952,33.80227889999787,1.5420938999999598,2.179960233333607,4.89694406666672,2.0347079333333795,-1.0,17.195008,52.432896,10.985472,86.847488,182.173696,170.1888,-1.0,1142.4399999999998,64.53444444444445,233.07111111111112,49.937777777777775,56.25,80.4011111111111
2024-03-05 12:44:55,-1.0,4.51800996665952,33.80227889999787,1.5420938999999598,2.179960233333607,4.89694406666672,2.0347079333333795,-1.0,17.195008,52.432896,10.985472,86.847488,182.173696,170.1888,-1.0,1142.4399999999998,64.53444444444445,233.07111111111112,49.937777777777775,56.25,80.4011111111111
2024-03-05 12:45:00,-1.0,4.51800996665952,33.80227889999787,2.043736733333408,1.2571838333334047,4.327187400000791,2.0347079333333795,-1.0,17.195008,52.432896,11.739136,86.847488,182.325248,170.1888,-1.0,1142.4399999999998,64.53444444444445,233.07111111111112,31.359999999999996,48.534444444444446,128.44444444444446
2024-03-05 12:45:05,-1.0,5.910567333330618,45.18047203333329,2.043736733333408,1.2571838333334047,4.327187400000791,2.0347079333333795,-1.0,17.195008,52.334592,11.739136,86.847488,182.325248,170.1888,-1.0,4435.5599999999995,64.53444444444445,48.53444444444443,31.359999999999996,48.534444444444446,128.44444444444446
2024-03-05 12:45:10,-1.0,5.910567333330619,45.180472033333295,2.043736733333408,1.2571838333334047,4.327187400000791,5.7457808666659576,-1.0,17.195008,52.334592,11.739136,86.847488,182.325248,170.307584,-1.0,4435.5599999999995,113.06777777777776,48.534444444444446,31.359999999999996,48.534444444444446,128.44444444444446
2024-03-05 12:45:15,-1.0,5.910567333330619,45.180472033333295,2.043736733333408,1.2571838333334047,4.327187400000791,5.7457808666659576,-1.0,17.195008,52.334592,11.739136,86.847488,182.325248,170.307584,-1.0,4435.5599999999995,113.06777777777776,48.534444444444446,31.359999999999996,48.534444444444446,128.44444444444446
2024-03-05 12:45:20,-1.0,5.910567333330619,45.180472033333295,2.043736733333408,1.2571838333334047,4.327187400000791,5.7457808666659576,-1.0,17.195008,52.334592,11.739136,86.847488,182.325248,170.307584,-1.0,4435.5599999999995,113.06777777777776,48.534444444444446,31.359999999999996,48.534444444444446,128.44444444444446
2024-03-05 12:45:25,-1.0,5.910567333330619,45.180472033333295,2.043736733333408,1.2571838333334047,4.327187400000791,5.7457808666659576,-1.0,17.195008,52.334592,11.739136,86.847488,182.325248,170.307584,-1.0,4435.5599999999995,113.06777777777776,48.534444444444446,31.359999999999996,48.534444444444446,128.44444444444446
2024-03-05 12:45:30,-1.0,5.910567333330619,45.180472033333295,0.9906257999998521,2.8406855000000064,3.0063168999996988,5.7457808666659576,-1.0,17.195008,52.334592,11.526144,86.847488,182.325248,170.307584,-1.0,4435.5599999999995,113.06777777777776,48.534444444444446,49.937777777777775,55.254444444444445,54.760000000000005
2024-03-05 12:45:35,-1.0,5.24532160000793,36.52866420000009,0.9906257999998521,2.8406855000000064,3.0063168999996988,5.7457808666659576,-1.0,17.195008,52.219904,11.526144,86.847488,182.325248,170.307584,-1.0,2272.1111111111104,113.06777777777776,300.4444444444443,49.937777777777775,55.254444444444445,54.760000000000005
2024-03-05 12:45:40,-1.0,5.245321600007931,36.528664200000094,0.9906257999998521,2.8406855000000064,3.0063168999996988,3.456107599999806,-1.0,17.195008,52.219904,11.526144,86.847488,182.325248,170.47552,-1.0,2272.111111111111,98.01,300.4444444444444,49.937777777777775,55.254444444444445,54.760000000000005
2024-03-05 12:45:45,-1.0,5.245321600007931,36.528664200000094,0.9906257999998521,2.8406855000000064,3.0063168999996988,3.456107599999806,-1.0,17.195008,52.219904,11.526144,86.847488,182.325248,170.47552,-1.0,2272.111111111111,98.01,300.4444444444444,49.937777777777775,55.254444444444445,54.760000000000005
2024-03-05 12:45:50,-1.0,5.245321600007931,36.528664200000094,0.9906257999998521,2.8406855000000064,3.0063168999996988,3.456107599999806,-1.0,17.195008,52.219904,11.526144,86.847488,182.325248,170.47552,-1.0,2272.111111111111,98.01,300.4444444444444,49.937777777777775,55.254444444444445,54.760000000000005
2024-03-05 12:45:55,-1.0,5.245321600007931,36.528664200000094,0.9906257999998521,2.8406855000000064,3.0063168999996988,3.456107599999806,-1.0,17.195008,52.219904,11.526144,86.847488,182.325248,170.47552,-1.0,2272.111111111111,98.01,300.4444444444444,49.937777777777775,55.254444444444445,54.760000000000005
2024-03-05 12:46:00,-1.0,5.245321600007931,36.528664200000094,2.2605443999999864,2.176482633333402,5.836309166666828,3.456107599999806,-1.0,17.195008,52.219904,11.145216,86.847488,182.525952,170.47552,-1.0,2272.111111111111,98.01,300.4444444444444,46.239999999999995,49.0,287.86777777777775
2024-03-05 12:46:05,-1.0,4.745204366660497,43.44175783333715,2.2605443999999864,2.176482633333402,5.836309166666828,3.456107599999806,-1.0,17.22368,52.465664,11.145216,86.847488,182.525952,170.47552,-1.0,4049.20111111111,98.01,166.40999999999997,46.239999999999995,49.0,287.86777777777775
2024-03-05 12:46:10,-1.0,4.745204366660498,43.44175783333716,2.2605443999999864,2.176482633333402,5.836309166666828,4.530000700000869,-1.0,17.22368,52.465664,11.145216,86.847488,182.525952,170.565632,-1.0,4049.201111111111,159.6011111111111,166.41,46.239999999999995,49.0,287.86777777777775
2024-03-05 12:46:15,-1.0,4.745204366660498,43.44175783333716,2.2605443999999864,2.176482633333402,5.836309166666828,4.530000700000869,-1.0,17.22368,52.465664,11.145216,86.847488,182.525952,170.565632,-1.0,4049.201111111111,159.6011111111111,166.41,46.239999999999995,49.0,287.86777777777775
2024-03-05 12:46:20,-1.0,4.745204366660498,43.44175783333716,2.2605443999999864,2.176482633333402,5.836309166666828,4.530000700000869,-1.0,17.22368,52.465664,11.145216,86.847488,182.525952,170.565632,-1.0,4049.201111111111,159.6011111111111,166.41,46.239999999999995,49.0,287.86777777777775
2024-03-05 12:46:25,-1.0,4.745204366660498,43.44175783333716,2.2605443999999864,2.176482633333402,5.836309166666828,4.530000700000869,-1.0,17.22368,52.465664,11.145216,86.847488,182.525952,170.565632,-1.0,4049.201111111111,159.6011111111111,166.41,46.239999999999995,49.0,287.86777777777775
2024-03-05 12:46:30,-1.0,4.745204366660498,43.44175783333716,1.8661247333334074,1.040369699999625,4.977923833333382,4.530000700000869,-1.0,17.22368,52.465664,11.845632,86.847488,182.652928,170.565632,-1.0,4049.201111111111,159.6011111111111,166.41,44.001111111111115,46.239999999999995,53.29
2024-03-05 12:46:35,-1.0,5.241720466665355,51.90538409999589,1.8661247333334074,1.040369699999625,4.977923833333382,4.530000700000869,-1.0,17.22368,52.334592,11.845632,86.847488,182.652928,170.565632,-1.0,2959.359999999999,159.6011111111111,132.24999999999997,44.001111111111115,46.239999999999995,53.29
2024-03-05 12:46:40,-1.0,5.241720466665356,51.9053840999959,1.8661247333334074,1.040369699999625,4.977923833333382,2.6305591999999933,-1.0,17.22368,52.334592,11.845632,86.847488,182.652928,170.590208,-1.0,2959.3599999999997,141.61,132.25,44.001111111111115,46.239999999999995,53.29
2024-03-05 12:46:45,-1.0,5.241720466665356,51.9053840999959,1.8661247333334074,1.040369699999625,4.977923833333382,2.6305591999999933,-1.0,17.22368,52.334592,11.845632,86.847488,182.652928,170.590208,-1.0,2959.3599999999997,141.61,132.25,44.001111111111115,46.239999999999995,53.29
2024-03-05 12:46:50,-1.0,5.241720466665356,51.9053840999959,1.8661247333334074,1.040369699999625,4.977923833333382,2.6305591999999933,-1.0,17.22368,52.334592,11.845632,86.847488,182.652928,170.590208,-1.0,2959.3599999999997,141.61,132.25,44.001111111111115,46.239999999999995,53.29
2024-03-05 12:46:55,-1.0,5.241720466665356,51.9053840999959,1.8661247333334074,1.040369699999625,4.977923833333382,2.6305591999999933,-1.0,17.22368,52.334592,11.845632,86.847488,182.652928,170.590208,-1.0,2959.3599999999997,141.61,132.25,44.001111111111115,46.239999999999995,53.29
2024-03-05 12:47:00,-1.0,5.241720466665356,51.9053840999959,0.895360233333283,2.8494268000002876,4.911944133332706,2.6305591999999933,-1.0,17.22368,52.334592,11.395072,86.847488,183.488512,170.590208,-1.0,2959.3599999999997,141.61,132.25,55.751111111111115,59.290000000000006,109.55111111111111
2024-03-05 12:47:05,-1.0,5.365333533336524,44.5918949333342,0.895360233333283,2.8494268000002876,4.911944133332706,2.6305591999999933,-1.0,17.22368,52.350976,11.395072,86.847488,183.488512,170.590208,-1.0,3095.067777777777,141.61,99.99999999999997,55.751111111111115,59.290000000000006,109.55111111111111
2024-03-05 12:47:10,-1.0,5.365333533336525,44.59189493333422,0.895360233333283,2.8494268000002876,4.911944133332706,3.770341433333139,-1.0,17.22368,52.350976,11.395072,86.847488,183.488512,170.684416,-1.0,3095.067777777778,90.88444444444444,100.0,55.751111111111115,59.290000000000006,109.55111111111111
2024-03-05 12:47:15,-1.0,5.365333533336525,44.59189493333422,0.895360233333283,2.8494268000002876,4.911944133332706,3.770341433333139,-1.0,17.22368,52.350976,11.395072,86.847488,183.488512,170.684416,-1.0,3095.067777777778,90.88444444444444,100.0,55.751111111111115,59.290000000000006,109.55111111111111
2024-03-05 12:47:20,-1.0,5.365333533336525,44.59189493333422,0.895360233333283,2.8494268000002876,4.911944133332706,3.770341433333139,-1.0,17.22368,52.350976,11.395072,86.847488,183.488512,170.684416,-1.0,3095.067777777778,90.88444444444444,100.0,55.751111111111115,59.290000000000006,109.55111111111111
2024-03-05 12:47:25,-1.0,5.365333533336525,44.59189493333422,0.895360233333283,2.8494268000002876,4.911944133332706,3.770341433333139,-1.0,17.22368,52.350976,11.395072,86.847488,183.488512,170.684416,-1.0,3095.067777777778,90.88444444444444,100.0,55.751111111111115,59.290000000000006,109.55111111111111
