,timestamp,redis-cart-74594bd569-lssn4&cpu_usage,redis-cart-74594bd569-lssn4&cpu_limit,redis-cart-74594bd569-lssn4&mem_usage,redis-cart-74594bd569-lssn4&mem_usage_rate,redis-cart-74594bd569-lssn4&fs_usage,redis-cart-74594bd569-lssn4&net_receive,redis-cart-74594bd569-lssn4&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
1326,1658547056,0.598488645,0.2,255.4921875,7.516807242,0.16415081,110.1377991,50.75143438,0.8783333333333334,0.1581415054370852,0.2248348703977252
1327,1658547061,0.635632734,0.2,253.6328125,6.584654903,0.144550577,109.5903628,50.73290217,0.8783333333333334,0.1581415054370852,0.2248348703977252
1328,1658547066,0.635632734,0.2,253.6328125,6.584654903,0.144550577,109.2352404,53.00856929,0.8988444444444444,0.1587962832208211,0.2249283202209083
1329,1658547071,0.650296007,0.2,254.5117188,6.604351012,0.123111209,109.2352404,53.00856929,0.8988444444444444,0.1587962832208211,0.2249283202209083
1330,1658547076,0.567272484,0.2,254.5117188,4.340739863,0.135711911,90.52800973,45.32189842,0.8988444444444444,0.1587962832208211,0.2249283202209083
1331,1658547079,0.063106508,543.6953125,143.6484375,0.536070566,0.008753394,4.269216553,23.31482575,0.8988444444444444,0.1587962832208211,0.2249283202209083
1332,1658547084,0.063265727,543.8242188,143.53125,1.963868617,0.007821424,4.41970323,22.1745943,0.919022222222222,0.1642324425109457,0.2280168399131663
1333,1658547089,0.063325167,543.8242188,143.53125,2.140612731,0.010174723,4.41970323,22.1745943,0.919022222222222,0.1642324425109457,0.2280168399131663
1334,1658547094,0.065168884,543.8945313,143.6796875,3.501211759,0.007491848,3.685468139,20.06820555,0.919022222222222,0.1642324425109457,0.2280168399131663
1335,1658547099,0.062985985,543.8945313,143.6796875,3.490289615,0.00361811,4.654596613,24.20646056,0.9258444444444444,0.1653604572205077,0.2263592744334703
1336,1658547104,0.06653217,543.8515625,143.6796875,3.672936912,0.0,4.654596613,24.20646056,0.9258444444444444,0.1653604572205077,0.2263592744334703
1337,1658547109,0.065417978,543.8671875,145.515625,4.162391509,0.0,4.654596613,24.20646056,0.9258444444444444,0.1653604572205077,0.2263592744334703
1338,1658547114,0.065417978,543.1171875,145.515625,4.162391509,0.0,3.861675135,17.80290952,0.9218444444444444,0.168051760508639,0.2258917217118914
1339,1658547119,0.065381191,543.1171875,145.515625,3.992086257,0.0,4.789298867,20.51905426,0.9218444444444444,0.168051760508639,0.2258917217118914
1340,1658547124,0.058515635,541.8125,145.4023438,3.328167991,0.004383058,4.796681255,20.16320204,0.9218444444444444,0.168051760508639,0.2258917217118914
1341,1658547129,0.06648416,541.8125,145.2734375,4.742366874,0.008650629,4.796681255,20.16320204,0.8986888888888888,0.1637556131626878,0.2257320251329626
1342,1658547134,0.066647534,541.6523438,145.2734375,4.964982435,0.009658091,4.836468382,20.17379367,0.8986888888888888,0.1637556131626878,0.2257320251329626
1343,1658547139,0.063267861,541.6523438,145.296875,4.314997481,0.010877592,4.836468382,20.17379367,0.8986888888888888,0.1637556131626878,0.2257320251329626
1344,1658547144,0.066204442,541.7109375,145.3007813,3.271498946,0.009260182,4.918631786,19.31552267,0.9070222222222222,0.1636505019085546,0.2258333687033931
1345,1658547149,0.066204442,542.5742188,145.3007813,3.271498946,0.009260182,4.74260716,20.27360803,0.9070222222222222,0.1636505019085546,0.2258333687033931
1346,1658547154,0.065660271,542.5742188,145.8164063,3.15904467,0.011837466,4.74260716,20.27360803,0.9070222222222222,0.1636505019085546,0.2258333687033931
1347,1658547159,0.065327075,542.578125,146.234375,2.605729384,0.00924464,4.638005321,21.30443566,0.8596,0.1596650521765541,0.2262185228479352
1348,1658547164,0.065327075,543.03125,146.234375,2.605729384,0.00924464,4.521049469,22.0607311,0.8596,0.1596650521765541,0.2262185228479352
1349,1658547169,0.060707335,543.03125,146.1132813,1.676737034,0.0,4.521049469,22.0607311,0.8596,0.1596650521765541,0.2262185228479352
1350,1658547174,0.060530046,543.015625,146.1132813,1.676708367,0.00388185,4.526042882,23.47151745,0.8850222222222222,0.16138629217619,0.2264912214547678
1351,1658547179,0.063538978,543.4921875,146.1054688,2.745363471,0.008623337,4.360592095,24.86337746,0.8850222222222222,0.16138629217619,0.2264912214547678
1352,1658547184,0.063671534,543.5546875,146.1054688,2.71212478,0.010976016,4.360592095,24.86337746,0.8850222222222222,0.16138629217619,0.2264912214547678
1353,1658547189,0.063395702,543.5429688,146.1054688,3.116248262,0.010660177,3.615415357,20.61450251,0.8624444444444445,0.1598617868983745,0.2266800641773795
1354,1658547194,0.063349424,544.0078125,146.1054688,2.591746084,0.008357988,4.497206627,23.77241269,0.8624444444444445,0.1598617868983745,0.2266800641773795
1355,1658547199,0.058814511,543.953125,146.1054688,3.097106945,0.008357988,4.497206627,23.77241269,0.8624444444444445,0.1598617868983745,0.2266800641773795
1356,1658547204,0.067078112,543.953125,141.875,4.319621737,0.010304209,4.497206627,23.77241269,0.9064,0.1611956306979906,0.226730037669569
1357,1658547209,0.067078112,543.953125,141.875,4.319621737,0.010304209,10.80718049,23.03330344,0.9064,0.1611956306979906,0.226730037669569
1358,1658547214,0.063268209,543.8203125,141.875,3.153176175,0.004980259,10.80718049,23.03330344,0.9064,0.1611956306979906,0.226730037669569
1359,1658547219,0.062002288,543.6484375,143.1601563,1.424504586,0.0,10.80718049,23.03330344,0.894511111111111,0.1608057935822073,0.2267477075191768
1360,1658547224,0.070198073,543.6484375,140.328125,2.439257597,0.0,10.21514421,21.08773698,0.894511111111111,0.1608057935822073,0.2267477075191768
1361,1658547229,0.070673996,543.6054688,140.328125,3.022455796,0.0,10.21514421,21.08773698,0.894511111111111,0.1608057935822073,0.2267477075191768
1362,1658547234,0.0671233,543.6054688,140.3164063,3.768684549,0.0,11.17167037,24.11362507,0.8954666666666667,0.1616733495225576,0.2267290054103136
1363,1658547239,0.072625137,543.8945313,140.3359375,4.441625353,0.003682432,11.17167037,24.11362507,0.8954666666666667,0.1616733495225576,0.2267290054103136
1364,1658547244,0.064711123,544.1796875,140.3359375,3.576084608,0.003682432,11.17167037,24.11362507,0.8954666666666667,0.1616733495225576,0.2267290054103136
1365,1658547249,0.069784127,544.1875,140.3359375,3.970875403,0.004949507,9.444716322,20.38606053,0.8971111111111111,0.162571448733349,0.2265649369098323
1366,1658547254,0.045941874,544.1875,140.8632813,1.496174676,0.003798819,4.469208237,23.37774942,0.8971111111111111,0.162571448733349,0.2265649369098323
1367,1658547259,0.063269185,544.21875,141.2304688,1.507052694,0.010626512,4.469208237,23.37774942,0.8971111111111111,0.162571448733349,0.2265649369098323
1368,1658547264,0.063570447,544.8515625,141.2304688,2.16466251,0.012266334,4.469208237,23.37774942,0.8536666666666666,0.1597706668173057,0.2265809672888579
1369,1658547269,0.057747607,544.8515625,141.2070313,2.201050598,0.010576349,4.326395617,23.16511331,0.8536666666666666,0.1597706668173057,0.2265809672888579
1370,1658547274,0.063223178,544.8515625,141.6601563,1.782387225,0.010576349,4.326395617,23.16511331,0.8536666666666666,0.1597706668173057,0.2265809672888579
1371,1658547279,0.059220653,542.0898438,141.671875,0.466745445,0.006827692,4.410147347,24.78624615,0.8501777777777777,0.1586315031146883,0.2266272367919544
1372,1658547284,0.056396235,540.3789063,142.3085938,0.510899578,0.0,4.281854366,23.03855036,0.8501777777777777,0.1586315031146883,0.2266272367919544
1373,1658547289,0.063658154,540.3789063,142.3085938,0.594665887,0.0,4.281854366,23.03855036,0.8501777777777777,0.1586315031146883,0.2266272367919544
1374,1658547294,0.064323791,541.5078125,142.2929688,0.840022691,0.003434933,3.749829765,20.98330288,0.8439333333333333,0.1586810703946992,0.2265707054174362
1375,1658547299,0.064677854,541.5585938,141.3359375,2.542396003,0.004424372,4.400950372,24.62684452,0.8439333333333333,0.1586810703946992,0.2265707054174362
1376,1658547304,0.064961791,541.5585938,140.28125,3.611136222,0.00930185,4.364311271,20.01336584,0.8439333333333333,0.1586810703946992,0.2265707054174362
1377,1658547309,0.064590364,541.5039063,140.28125,3.358288128,0.008220713,4.364311271,20.01336584,0.8941777777777777,0.1596405967450546,0.2265727092148144
1378,1658547314,0.055267422,541.6640625,140.2734375,4.044562939,0.008643518,4.490930183,19.6432124,0.8941777777777777,0.1596405967450546,0.2265727092148144
1379,1658547319,0.059548246,541.8398438,140.28125,4.929085422,0.010266746,3.596648761,15.7316486,0.8941777777777777,0.1596405967450546,0.2265727092148144
1380,1658547324,0.061553707,541.8632813,140.28125,5.073165109,0.009680591,4.536093801,24.72084371,0.8884888888888888,0.1605931245052684,0.2266151532865525
1381,1658547329,0.065183247,541.8632813,140.8789063,4.364465645,0.009656755,4.483110173,23.09937177,0.8884888888888888,0.1605931245052684,0.2266151532865525
1382,1658547334,0.065134394,541.8671875,140.8789063,4.931693252,0.009656755,4.483110173,23.09937177,0.8884888888888888,0.1605931245052684,0.2266151532865525
1383,1658547339,0.065055894,542.6210938,141.0625,4.988143294,0.005256771,3.691448653,18.7246191,0.8691111111111111,0.159421929353261,0.2265214605788387
1384,1658547344,0.062525251,543.0820313,140.34375,3.935910037,0.0,3.318162174,16.83114914,0.8691111111111111,0.159421929353261,0.2265214605788387
1385,1658547349,0.065602781,543.0820313,140.34375,4.342108543,0.0,4.429993915,19.06702122,0.8691111111111111,0.159421929353261,0.2265214605788387
1386,1658547354,0.066598135,542.8164063,140.2421875,4.264912268,0.004199516,4.479402752,23.12363641,0.8638222222222222,0.1627808333453924,0.2267336202163967
1387,1658547359,0.066559129,542.84375,140.3203125,4.209392423,0.008125677,4.479402752,23.12363641,0.8638222222222222,0.1627808333453924,0.2267336202163967
1388,1658547364,0.066499528,543.078125,140.3203125,3.563405526,0.009113921,4.610579994,24.10978769,0.8638222222222222,0.1627808333453924,0.2267336202163967
1389,1658547369,0.06599289,543.0820313,140.3203125,3.560507589,0.009088957,4.610579994,24.10978769,0.8874666666666667,0.1640259501632788,0.2261629630115398
1390,1658547374,0.062841648,543.0820313,140.59375,3.079001772,0.010084583,4.610579994,24.10978769,0.8874666666666667,0.1640259501632788,0.2261629630115398
1391,1658547379,0.066453275,543.0820313,141.1210938,1.472058764,0.008543261,4.610579994,24.10978769,0.8874666666666667,0.1640259501632788,0.2261629630115398
1392,1658547384,0.067026267,545.3046875,141.1210938,1.488945219,0.008750062,3.860331736,21.85782486,0.9081111111111112,0.1660586005994343,0.2257312357582378
1393,1658547389,0.066551141,545.3046875,141.1210938,0.531869199,0.010491517,4.855610498,27.49325475,0.9081111111111112,0.1660586005994343,0.2257312357582378
1394,1658547394,0.066052512,545.3046875,141.25,0.529339857,0.010491517,4.855610498,27.49325475,0.9081111111111112,0.1660586005994343,0.2257312357582378
1395,1658547399,0.060319134,542.1484375,141.25,0.023095801,0.004625522,4.706434242,26.6540799,0.9151333333333334,0.1642225836100411,0.2251780055184579
1396,1658547404,0.064777085,542.1484375,141.3398438,0.023260503,0.0,4.706434242,26.6540799,0.9151333333333334,0.1642225836100411,0.2251780055184579
1397,1658547409,0.065302917,542.1484375,140.8046875,1.295251318,0.0,4.577647868,20.90145823,0.9151333333333334,0.1642225836100411,0.2251780055184579
1398,1658547414,0.062953051,542.1367188,140.8046875,1.971151409,0.0,4.555787159,20.61006043,0.8882000000000001,0.1615904167198047,0.2250419294601387
1399,1658547419,0.065525724,542.2226563,139.3789063,3.053118317,0.009215227,4.555787159,20.61006043,0.8882000000000001,0.1615904167198047,0.2250419294601387
1400,1658547424,0.065525724,542.1796875,139.3789063,3.053118317,0.009215227,3.646830073,18.13965009,0.8882000000000001,0.1615904167198047,0.2250419294601387
1401,1658547429,0.05778808,544.7265625,139.3789063,2.621673285,0.010881123,4.370125108,22.06851715,0.8892,0.1602378929485276,0.2251608214379116
1402,1658547434,0.064805551,544.7265625,139.0546875,4.445699044,0.010881123,4.370125108,22.06851715,0.8892,0.1602378929485276,0.2251608214379116
1403,1658547439,0.059976886,544.7109375,139.5351563,4.447609666,0.00886527,4.370125108,22.06851715,0.8892,0.1602378929485276,0.2251608214379116
1404,1658547444,0.06195856,544.71875,139.5351563,4.574749884,0.010934002,4.556456449,21.75935482,0.8639333333333333,0.1581770575330225,0.2253010265332526
1405,1658547449,0.066199063,544.7226563,142.046875,3.828192394,0.009259844,4.556456449,21.75935482,0.8639333333333333,0.1581770575330225,0.2253010265332526
1406,1658547454,0.06559175,544.7226563,142.046875,3.081021138,0.009259844,4.556456449,21.75935482,0.8639333333333333,0.1581770575330225,0.2253010265332526
1407,1658547459,0.065898214,545.0664063,142.046875,3.082365271,0.005512947,4.580753018,22.7339847,0.8548888888888888,0.158459756476564,0.2254282373062016
1408,1658547464,0.065142639,545.0664063,142.0429688,3.000234499,0.0,4.661709483,21.80154489,0.8548888888888888,0.158459756476564,0.2254282373062016
1409,1658547469,0.056721084,545.0664063,142.0429688,1.739494741,0.0,4.661709483,21.80154489,0.8548888888888888,0.158459756476564,0.2254282373062016
1410,1658547474,0.059288517,543.3671875,142.6289063,1.483589053,0.004432944,4.852879197,21.6035863,0.8630222222222221,0.1588996215329829,0.2255094821817176
1411,1658547479,0.052818875,542.0742188,142.6289063,1.759858987,0.005355678,4.529433994,21.03244981,0.8630222222222221,0.1588996215329829,0.2255094821817176
1412,1658547484,0.055030598,542.0742188,142.7109375,1.765886706,0.009904286,4.529433994,21.03244981,0.8630222222222221,0.1588996215329829,0.2255094821817176
1413,1658547489,0.050783279,542.0742188,142.7109375,1.643476077,0.009366958,4.365854165,20.06742155,0.849111111111111,0.1591759506360038,0.2252868785093399
1414,1658547494,0.053231718,542.109375,141.5507813,2.542165803,0.007461062,4.379333551,21.97625073,0.849111111111111,0.1591759506360038,0.2252868785093399
1415,1658547499,0.064564537,542.109375,140.9179688,4.539236907,0.009444879,4.379333551,21.97625073,0.849111111111111,0.1591759506360038,0.2252868785093399
1416,1658547504,0.064564537,542.1679688,140.9179688,4.539236907,0.009444879,3.493263022,20.17072778,0.8605111111111111,0.1594174236108552,0.225350089208452
1417,1658547509,0.063619814,542.1679688,140.9140625,4.873289849,0.011096009,4.128027521,23.83597195,0.8605111111111111,0.1594174236108552,0.225350089208452
1418,1658547514,0.063657431,542.1679688,140.8398438,5.060571537,0.008804946,4.128027521,23.83597195,0.8605111111111111,0.1594174236108552,0.225350089208452
1419,1658547519,0.065600725,542.1679688,141.4765625,3.922566834,0.007934314,4.368909019,23.27142501,0.8456444444444444,0.1606464817558499,0.2253712201626221
1420,1658547524,0.056158821,543.0351563,141.4765625,3.479582615,0.0,4.552282193,24.64416591,0.8456444444444444,0.1606464817558499,0.2253712201626221
1421,1658547529,0.058899118,543.0664063,141.4726563,3.558832975,0.0,4.552282193,24.64416591,0.8456444444444444,0.1606464817558499,0.2253712201626221
1422,1658547534,0.06223198,543.0664063,141.4726563,2.711070267,0.0,3.898915891,21.107112,0.8682666666666666,0.1810664747632754,0.2254514327788826
1423,1658547539,0.064684303,543.3867188,141.3867188,4.048254547,0.008168737,4.419256156,22.85785173,0.8682666666666666,0.1810664747632754,0.2254514327788826
1424,1658547544,0.064517469,543.6054688,141.3867188,3.883917458,0.00909286,4.419256156,22.85785173,0.8682666666666666,0.1810664747632754,0.2254514327788826
1425,1658547549,0.064015208,543.6054688,141.2265625,4.877981763,0.00909286,4.419256156,22.85785173,0.850311111111111,0.1795667819094669,0.2254242297114453
1426,1658547554,0.059891018,543.6054688,141.0703125,4.473223377,0.0096487,4.483223042,21.72433166,0.850311111111111,0.1795667819094669,0.2254242297114453
1427,1658547559,0.062368715,542.0390625,141.0390625,6.629141302,0.009155834,4.483223042,21.72433166,0.850311111111111,0.1795667819094669,0.2254242297114453
1428,1658547564,0.063319445,542.0390625,141.3125,5.092150508,0.009155834,4.214810453,21.70713588,0.8415777777777778,0.1771092161732101,0.2254273264892116
1429,1658547569,0.061963258,542.8085938,141.3046875,5.921882105,0.008506904,4.234845458,21.09858347,0.8415777777777778,0.1771092161732101,0.2254273264892116
1430,1658547574,0.062371723,542.8671875,141.3046875,5.427738388,0.008376777,4.234845458,21.09858347,0.8415777777777778,0.1771092161732101,0.2254273264892116
1431,1658547579,0.053590084,542.8671875,141.3046875,5.24345739,0.00396685,4.314432249,20.83814096,0.8228666666666666,0.1573752435821499,0.2254198577898928
1432,1658547584,0.06309758,543.9609375,141.1132813,5.80798041,0.00396685,4.35367416,22.05006746,0.8228666666666666,0.1573752435821499,0.2254198577898928
1433,1658547589,0.062631119,544.9921875,141.1132813,5.791006893,0.0,4.35367416,22.05006746,0.8228666666666666,0.1573752435821499,0.2254198577898928
1434,1658547594,0.062481179,544.9960938,143.7382813,4.540737464,0.003556138,4.35367416,22.05006746,0.8351111111111111,0.1584245076584637,0.225380328332523
1435,1658547599,0.060440706,544.9960938,143.7382813,2.665988472,0.008409315,3.562242125,18.17618578,0.8351111111111111,0.1584245076584637,0.225380328332523
1436,1658547604,0.062634217,545.0117188,143.7382813,2.665988472,0.009061172,4.284906982,20.79982024,0.8351111111111111,0.1584245076584637,0.225380328332523
1437,1658547609,0.059393555,545.0117188,143.7382813,3.233272767,0.008366574,4.284906982,20.79982024,0.8215111111111111,0.158976385732888,0.2246711055029073
1438,1658547614,0.059776604,543.4414063,143.8710938,2.876811528,0.008359259,4.281143854,22.57259048,0.8215111111111111,0.158976385732888,0.2246711055029073
1439,1658547619,0.061584045,543.4414063,143.9453125,2.878392164,0.00859491,4.281143854,22.57259048,0.8215111111111111,0.158976385732888,0.2246711055029073
1440,1658547624,0.061903924,542.8359375,143.9453125,1.718215706,0.00859491,4.281143854,22.57259048,0.8278888888888888,0.1593642369148779,0.224901117153471
1441,1658547629,0.061718979,542.8359375,143.8085938,2.753879024,0.008131613,4.251759944,22.06933137,0.8278888888888888,0.1593642369148779,0.224901117153471
1442,1658547634,0.062061769,542.7773438,143.8085938,2.754586478,0.009844395,4.251759944,22.06933137,0.8278888888888888,0.1593642369148779,0.224901117153471
1443,1658547639,0.054152631,543.9375,143.8085938,2.497976163,0.008602535,4.251759944,22.06933137,0.8226,0.1588942070116469,0.2250272349460319
1444,1658547644,0.058142071,543.4960938,143.2304688,4.51288241,0.003836093,4.217890082,23.74780937,0.8226,0.1588942070116469,0.2250272349460319
1445,1658547649,0.063499166,543.4960938,142.5742188,5.371133271,0.0,4.217890082,23.74780937,0.8226,0.1588942070116469,0.2250272349460319
1446,1658547654,0.058735023,543.5234375,142.5742188,5.243792453,0.0,4.217890082,23.74780937,0.8365111111111111,0.1571795813439221,0.225281110001736
1447,1658547659,0.063767425,543.6640625,142.75,5.059020644,0.0,3.50077847,19.71028598,0.8365111111111111,0.1571795813439221,0.225281110001736
1448,1658547664,0.064118642,543.6640625,142.7539063,4.765432243,0.004001681,4.152527035,20.75559642,0.8365111111111111,0.1571795813439221,0.225281110001736
1449,1658547669,0.063644227,543.6953125,141.5859375,4.736131724,0.007880278,4.152527035,20.75559642,0.8092888888888887,0.151212553495287,0.2251995615205567
1450,1658547674,0.064101293,543.6953125,141.5859375,5.078525987,0.009656539,4.072147831,19.71532417,0.8092888888888887,0.151212553495287,0.2251995615205567
1451,1658547679,0.054403023,543.6953125,141.5859375,4.229056561,0.013065959,4.072147831,19.71532417,0.8092888888888887,0.151212553495287,0.2251995615205567
1452,1658547682,0.052088642,0.125,192.4101563,0.026817279,0.0,86.500636,48.36133903,0.7675333333333333,0.1317383874474479,0.2263172554096608
1453,1658547687,0.038778127,0.125,192.5390625,0.019265571,0.0,80.52819799,40.46218631,0.7675333333333333,0.1317383874474479,0.2263172554096608
1454,1658547692,0.035207029,0.125,192.5390625,0.01801357,0.0,80.52819799,40.46218631,0.7675333333333333,0.1317383874474479,0.2263172554096608
1455,1658547697,0.039525992,0.125,192.6875,0.020319317,0.0,67.56718452,33.94979743,0.7097333333333333,0.1172011991628416,0.226383987934468
1456,1658547702,0.038933768,0.125,192.6875,0.021697168,0.0,58.94875163,32.74299164,0.7097333333333333,0.1172011991628416,0.226383987934468
1457,1658547707,0.03374185,0.125,192.6875,0.011351914,0.0,58.94875163,32.74299164,0.7097333333333333,0.1172011991628416,0.226383987934468
1458,1658547712,0.037959612,0.125,193.09375,0.01766337,0.0,58.94875163,32.74299164,0.7157333333333333,0.1044257291430268,0.2260025377790189
1459,1658547717,0.035550069,0.125,193.09375,0.017844338,0.0,54.49904568,38.64847835,0.7157333333333333,0.1044257291430268,0.2260025377790189
1460,1658547722,0.039439512,0.125,192.9765625,1.827166549,0.0,54.49904568,38.64847835,0.7157333333333333,0.1044257291430268,0.2260025377790189
1461,1658547727,0.036496908,0.125,192.9765625,1.828774055,0.0,54.99344281,40.60813027,0.7355111111111111,0.1091076096942448,0.2262664318216139
1462,1658547732,0.039671609,0.125,192.8515625,3.291827676,0.0,54.49227516,39.34884361,0.7355111111111111,0.1091076096942448,0.2262664318216139
1463,1658547737,0.039859259,0.125,192.8554688,2.764052885,0.0,54.12027158,39.80114292,0.7355111111111111,0.1091076096942448,0.2262664318216139
1464,1658547742,0.040846189,0.125,192.8554688,3.541286332,0.0,44.52266084,35.07330779,0.7548666666666667,0.1238425436558727,0.2265791456548777
1465,1658547747,0.039004433,0.125,191.9648438,4.52911829,0.0,54.52236559,42.95070586,0.7548666666666667,0.1238425436558727,0.2265791456548777
1466,1658547752,0.03575081,0.125,191.9648438,4.641629986,0.0,45.43681917,35.79344796,0.7548666666666667,0.1238425436558727,0.2265791456548777
1467,1658547757,0.056889357,0.125,199.8125,4.345777417,0.0,55.85867922,41.25314833,0.7434222222222221,0.139756111330694,0.226750075643351
1468,1658547762,0.058504533,0.125,199.8125,4.446472667,0.0,56.45529125,41.67902884,0.7434222222222221,0.139756111330694,0.226750075643351
1469,1658547767,0.061333676,0.125,199.8125,4.622850469,0.0,59.42973686,42.4694443,0.7434222222222221,0.139756111330694,0.226750075643351
1470,1658547772,0.048840441,0.125,199.8125,2.419964902,0.0,59.42973686,42.4694443,0.7442444444444444,0.1537690853158075,0.2267489826629629
1471,1658547777,0.061891535,0.125,191.2070313,3.986809218,0.0,59.99540116,40.90645325,0.7442444444444444,0.1537690853158075,0.2267489826629629
1472,1658547782,0.067809595,0.125,191.2070313,3.807294302,0.0,70.35244199,44.22115208,0.7442444444444444,0.1537690853158075,0.2267489826629629
1473,1658547787,0.065442976,0.125,191.3359375,3.238890655,0.0,75.5647598,45.09875464,0.7853111111111111,0.1548503772360169,0.2269200340937015
1474,1658547792,0.071419414,0.125,191.4570313,2.083491809,0.0,75.5647598,45.09875464,0.7853111111111111,0.1548503772360169,0.2269200340937015
1475,1658547797,0.065537866,0.125,191.4648438,1.993550553,0.0,57.73049316,33.52038574,0.7853111111111111,0.1548503772360169,0.2269200340937015
1476,1658547802,0.067872641,0.125,191.4648438,2.350937829,0.0,94.97027442,49.38644154,0.8058888888888888,0.1562967352351401,0.2270360721782388
1477,1658547807,0.059406003,0.125,191.4648438,2.351379588,0.0,94.97027442,49.38644154,0.8058888888888888,0.1562967352351401,0.2270360721782388
1478,1658547812,0.054687003,0.125,191.4726563,1.686130099,0.0,94.97027442,49.38644154,0.8058888888888888,0.1562967352351401,0.2270360721782388
1479,1658547817,0.048895122,0.125,191.4726563,0.00823174,0.0,107.7516712,52.03880621,0.8504444444444444,0.1589108421483741,0.2270543492391733
1480,1658547822,0.061551272,0.125,191.3476563,1.042432959,0.0,107.7516712,52.03880621,0.8504444444444444,0.1589108421483741,0.2270543492391733
1481,1658547827,0.054397969,0.125,191.3476563,1.041729355,0.0,109.8370111,51.11249655,0.8504444444444444,0.1589108421483741,0.2270543492391733
1482,1658547832,0.061940029,0.125,191.2539063,2.740725358,0.0,111.9385412,52.1789925,0.8509555555555555,0.1599033543390777,0.2265128988991319
1483,1658547837,0.061203552,0.125,191.2734375,3.212959481,0.0,111.9385412,52.1789925,0.8509555555555555,0.1599033543390777,0.2265128988991319
1484,1658547842,0.061203552,0.125,191.2734375,3.212959481,0.0,114.4783894,54.13147034,0.8509555555555555,0.1599033543390777,0.2265128988991319
1485,1658547847,0.062004154,0.125,192.3671875,3.734088111,0.0,112.9296287,55.29929508,0.8680222222222221,0.1621625445693335,0.2257870384791639
1486,1658547852,0.0543078,0.125,192.3671875,2.880038087,0.0,112.9296287,55.29929508,0.8680222222222221,0.1621625445693335,0.2257870384791639
1487,1658547857,0.056947239,0.125,192.3671875,3.724936247,0.0,112.9296287,55.29929508,0.8680222222222221,0.1621625445693335,0.2257870384791639
1488,1658547862,0.055449901,0.125,192.390625,2.81895568,0.0,94.59900628,46.89166024,0.8546222222222222,0.1594979292409604,0.225939084195376
1489,1658547867,0.062557987,0.125,192.390625,2.817250582,0.0,112.7541443,54.76034628,0.8546222222222222,0.1594979292409604,0.225939084195376
1490,1658547872,0.061251188,0.125,192.390625,0.943722439,0.0,112.7541443,54.76034628,0.8546222222222222,0.1594979292409604,0.225939084195376
1491,1658547877,0.062500399,0.125,192.40625,1.095971236,0.0,110.7180812,54.95120556,0.8684666666666667,0.1597444992437251,0.2262162761660263
1492,1658547882,0.063001632,0.125,192.40625,1.098950663,0.0,111.6530992,54.64345103,0.8684666666666667,0.1597444992437251,0.2262162761660263
1493,1658547887,0.063084371,0.125,192.4101563,0.832936679,0.0,111.6530992,54.64345103,0.8684666666666667,0.1597444992437251,0.2262162761660263
1494,1658547892,0.05991387,0.125,192.4570313,0.013121016,0.0,112.6917208,53.24917391,0.8968444444444444,0.1591907041102905,0.2261719497391754
1495,1658547897,0.062919006,0.125,192.5039063,0.003023854,0.0,113.127969,53.61975516,0.8968444444444444,0.1591907041102905,0.2261719497391754
1496,1658547902,0.061591524,0.125,192.5039063,0.002970204,0.0,113.127969,53.61975516,0.8968444444444444,0.1591907041102905,0.2261719497391754
1497,1658547907,0.055991911,0.125,192.640625,0.006168305,0.0,113.3841097,57.01151372,0.8911333333333333,0.1597181029855402,0.2261999421813374
1498,1658547912,0.061300896,0.125,192.7734375,0.008479597,0.0,113.3841097,57.01151372,0.8911333333333333,0.1597181029855402,0.2261999421813374
1499,1658547917,0.061300896,0.125,192.7734375,0.008479597,0.0,113.3841097,57.01151372,0.8911333333333333,0.1597181029855402,0.2261999421813374
1500,1658547922,0.061341674,0.125,192.6523438,1.967854184,0.0,111.7853336,55.70565245,0.885,0.1581191151767271,0.226205771410074
1501,1658547927,0.061287638,0.125,192.7851563,1.969666086,0.0,111.1771107,56.32686925,0.885,0.1581191151767271,0.226205771410074
1502,1658547932,0.061111699,0.125,192.7851563,1.971612853,0.0,111.1771107,56.32686925,0.885,0.1581191151767271,0.226205771410074
1503,1658547937,0.051778871,0.125,192.7851563,2.976791417,0.0,108.7747406,55.86997303,0.8473999999999999,0.1552796787512427,0.2263923067296442
1504,1658547942,0.061421277,0.125,191.6210938,5.98055146,0.0,106.6400531,56.47044694,0.8473999999999999,0.1552796787512427,0.2263923067296442
1505,1658547947,0.058972544,0.125,191.6210938,6.307500221,0.0,106.6720214,57.74274223,0.8473999999999999,0.1552796787512427,0.2263923067296442
1506,1658547952,0.060857449,0.125,191.6289063,7.716442049,0.0,106.6720214,57.74274223,0.8286666666666667,0.1560312769537066,0.2258675547010877
1507,1658547957,0.062727912,0.125,191.6328125,6.604106693,0.0,105.2259291,55.68781672,0.8286666666666667,0.1560312769537066,0.2258675547010877
1508,1658547962,0.05742358,0.125,191.6328125,6.23401687,0.0,87.60877018,46.3644387,0.8286666666666667,0.1560312769537066,0.2258675547010877
1509,1658547967,0.053902243,0.125,191.6328125,5.040945532,0.0,102.6947904,53.00073457,0.8146222222222221,0.1572326154021097,0.2252699980344569
1510,1658547972,0.06076942,0.125,191.5195313,5.835295948,0.0,102.6947904,53.00073457,0.8146222222222221,0.1572326154021097,0.2252699980344569
