timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-fzl6h_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-fzl6h_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,productpage-v1-7fb564989f-hm9g2_network,productpage-v1-7fb564989f-fzl6h_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 16:52:01,6.181262033336074,-1.0,767.0987787333312,0.7970396999998759,2.136397833333585,4.051113066665835,4.2968975666667575,18.415616,-1.0,56.79104,13.258752,87.744512,230.674432,220.512256,5241.760000000001,-1.0,58.777777777777786,143.20111111111112,49.0,34.41777777777777,158.76
2024-03-05 16:52:06,6.890455433343352,-1.0,906.5884726999986,0.7970396999998759,2.136397833333585,4.051113066665835,4.2968975666667575,18.444288,-1.0,56.758272,13.258752,87.744512,230.674432,220.512256,2858.6844444444437,-1.0,58.777777777777786,56.249999999999986,49.0,34.41777777777777,158.76
2024-03-05 16:52:11,6.8904554333433525,-1.0,906.5884726999988,0.7970396999998759,2.136397833333585,4.051113066665835,3.0804363666665795,18.444288,-1.0,56.758272,13.258752,87.744512,230.674432,220.663808,2858.6844444444446,-1.0,172.48444444444442,56.25,49.0,34.41777777777777,158.76
2024-03-05 16:52:16,6.8904554333433525,0.0,906.5884726999988,0.7970396999998759,2.136397833333585,4.051113066665835,3.0804363666665795,18.444288,0.0,56.758272,13.258752,87.744512,230.674432,220.663808,2858.6844444444446,0.0,172.48444444444442,56.25,49.0,34.41777777777777,158.76
2024-03-05 16:52:21,6.8904554333433525,0.0,906.5884726999988,0.7970396999998759,2.136397833333585,4.051113066665835,3.0804363666665795,18.444288,0.0,56.758272,13.258752,87.744512,230.674432,220.663808,2858.6844444444446,0.0,172.48444444444442,56.25,49.0,34.41777777777777,158.76
2024-03-05 16:52:26,6.8904554333433525,0.0,906.5884726999988,0.7970396999998759,2.136397833333585,4.051113066665835,3.0804363666665795,18.444288,0.0,56.758272,13.258752,87.744512,230.674432,220.663808,2858.6844444444446,0.0,172.48444444444442,56.25,49.0,34.41777777777777,158.76
2024-03-05 16:52:31,6.8904554333433525,0.0,906.5884726999988,2.6687263333334004,1.9427103999997068,6.315952300000541,3.0804363666665795,18.444288,57.786368,56.758272,13.246464,87.601152,228.585472,220.663808,2858.6844444444446,0.0,172.48444444444442,56.25,58.26777777777778,54.760000000000005,136.1111111111111
2024-03-05 16:52:36,7.16087643333291,0.0,987.2297996666776,2.6687263333334004,1.9427103999997068,6.315952300000541,3.0804363666665795,18.444288,57.786368,56.643584,13.246464,87.601152,228.585472,220.663808,2016.0099999999993,0.0,172.48444444444442,218.05444444444436,58.26777777777778,54.760000000000005,136.1111111111111
2024-03-05 16:52:41,7.160876433332911,0.0,987.2297996666778,2.6687263333334004,1.9427103999997068,6.315952300000541,5.747179266667028,18.444288,57.786368,56.643584,13.246464,87.601152,228.585472,220.839936,2016.0099999999998,0.0,148.02777777777777,218.05444444444447,58.26777777777778,54.760000000000005,136.1111111111111
2024-03-05 16:52:46,7.160876433332911,0.0,987.2297996666778,2.6687263333334004,1.9427103999997068,6.315952300000541,5.747179266667028,18.444288,57.786368,56.643584,13.246464,87.601152,228.585472,220.839936,2016.0099999999998,0.0,148.02777777777777,218.05444444444447,58.26777777777778,54.760000000000005,136.1111111111111
2024-03-05 16:52:51,7.160876433332911,0.0,987.2297996666778,2.6687263333334004,1.9427103999997068,6.315952300000541,5.747179266667028,18.444288,57.786368,56.643584,13.246464,87.601152,228.585472,220.839936,2016.0099999999998,0.0,148.02777777777777,218.05444444444447,58.26777777777778,54.760000000000005,136.1111111111111
2024-03-05 16:52:56,7.160876433332911,0.0,987.2297996666778,2.6687263333334004,1.9427103999997068,6.315952300000541,5.747179266667028,18.444288,57.786368,56.643584,13.246464,87.601152,228.585472,220.839936,2016.0099999999998,0.0,148.02777777777777,218.05444444444447,58.26777777777778,54.760000000000005,136.1111111111111
2024-03-05 16:53:01,7.160876433332911,29.82475066666667,987.2297996666778,1.3833699666667105,2.01692856666682,2.835780700000138,5.747179266667028,18.444288,57.102336,56.643584,13.295616,87.351296,228.048896,220.839936,2016.0099999999998,193.21,148.02777777777777,218.05444444444447,73.96,48.071111111111115,73.96
2024-03-05 16:53:06,4.82878116666446,29.82475066666667,592.7665204999962,1.3833699666667105,2.01692856666682,2.835780700000138,5.747179266667028,18.444288,57.102336,56.741888,13.295616,87.351296,228.048896,220.839936,1071.4711111111108,193.21,148.02777777777777,108.15999999999997,73.96,48.071111111111115,73.96
2024-03-05 16:53:11,4.828781166664461,29.82475066666667,592.7665204999963,1.3833699666667105,2.01692856666682,2.835780700000138,3.53784856666645,18.444288,57.102336,56.741888,13.295616,87.351296,228.048896,220.860416,1071.4711111111112,193.21,150.47111111111113,108.16000000000001,73.96,48.071111111111115,73.96
2024-03-05 16:53:16,4.828781166664461,29.82475066666667,592.7665204999963,1.3833699666667105,2.01692856666682,2.835780700000138,3.53784856666645,18.444288,57.102336,56.741888,13.295616,87.351296,228.048896,220.860416,1071.4711111111112,193.21,150.47111111111113,108.16000000000001,73.96,48.071111111111115,73.96
2024-03-05 16:53:21,4.828781166664461,29.82475066666667,592.7665204999963,1.3833699666667105,2.01692856666682,2.835780700000138,3.53784856666645,18.444288,57.102336,56.741888,13.295616,87.351296,228.048896,220.860416,1071.4711111111112,193.21,150.47111111111113,108.16000000000001,73.96,48.071111111111115,73.96
2024-03-05 16:53:26,4.828781166664461,29.82475066666667,592.7665204999963,1.3833699666667105,2.01692856666682,2.835780700000138,3.53784856666645,18.444288,57.102336,56.741888,13.295616,87.351296,228.048896,220.860416,1071.4711111111112,193.21,150.47111111111113,108.16000000000001,73.96,48.071111111111115,73.96
2024-03-05 16:53:31,4.828781166664461,30.836412066666657,592.7665204999963,1.6889490333336235,2.4156149000001883,6.746495799999744,3.53784856666645,18.444288,56.754176,56.741888,13.6192,87.351296,227.803136,220.860416,1071.4711111111112,1366.5344444444445,150.47111111111113,108.16000000000001,31.73444444444445,128.44444444444446,115.92111111111113
2024-03-05 16:53:36,8.025864133333016,30.836412066666657,1040.0215917666626,1.6889490333336235,2.4156149000001883,6.746495799999744,3.53784856666645,18.444288,56.754176,56.643584,13.6192,87.351296,227.803136,220.860416,1028.271111111111,1366.5344444444445,150.47111111111113,123.95111111111106,31.73444444444445,128.44444444444446,115.92111111111113
2024-03-05 16:53:41,8.025864133333016,30.836412066666657,1040.0215917666628,1.6889490333336235,2.4156149000001883,6.746495799999744,4.416297700000389,18.444288,56.754176,56.643584,13.6192,87.351296,227.803136,221.048832,1028.2711111111114,1366.5344444444445,148.02777777777777,123.9511111111111,31.73444444444445,128.44444444444446,115.92111111111113
2024-03-05 16:53:46,8.025864133333016,30.836412066666657,1040.0215917666628,1.6889490333336235,2.4156149000001883,6.746495799999744,4.416297700000389,18.444288,56.754176,56.643584,13.6192,87.351296,227.803136,221.048832,1028.2711111111114,1366.5344444444445,148.02777777777777,123.9511111111111,31.73444444444445,128.44444444444446,115.92111111111113
2024-03-05 16:53:51,8.025864133333016,30.836412066666657,1040.0215917666628,1.6889490333336235,2.4156149000001883,6.746495799999744,4.416297700000389,18.444288,56.754176,56.643584,13.6192,87.351296,227.803136,221.048832,1028.2711111111114,1366.5344444444445,148.02777777777777,123.9511111111111,31.73444444444445,128.44444444444446,115.92111111111113
2024-03-05 16:53:56,8.025864133333016,30.836412066666657,1040.0215917666628,1.6889490333336235,2.4156149000001883,6.746495799999744,4.416297700000389,18.444288,56.754176,56.643584,13.6192,87.351296,227.803136,221.048832,1028.2711111111114,1366.5344444444445,148.02777777777777,123.9511111111111,31.73444444444445,128.44444444444446,115.92111111111113
2024-03-05 16:54:01,8.025864133333016,21.543472700000002,1040.0215917666628,2.0495942333331145,1.4802259999996181,4.4354294333336,4.416297700000389,18.444288,56.56576,56.643584,13.205504,87.322624,227.672064,221.048832,1028.2711111111114,932.2844444444445,148.02777777777777,123.9511111111111,34.81,55.751111111111115,79.21000000000001
2024-03-05 16:54:06,7.179336799996841,21.543472700000002,1134.233762133332,2.0495942333331145,1.4802259999996181,4.4354294333336,4.416297700000389,18.460672,56.56576,56.758272,13.205504,87.322624,227.672064,221.048832,2159.151111111111,932.2844444444445,148.02777777777777,134.55999999999995,34.81,55.751111111111115,79.21000000000001
2024-03-05 16:54:11,7.179336799996842,21.543472700000002,1134.2337621333322,2.0495942333331145,1.4802259999996181,4.4354294333336,2.5333077999997995,18.460672,56.56576,56.758272,13.205504,87.322624,227.672064,221.097984,2159.1511111111113,932.2844444444445,127.69000000000001,134.56,34.81,55.751111111111115,79.21000000000001
2024-03-05 16:54:16,7.179336799996842,21.543472700000002,1134.2337621333322,2.0495942333331145,1.4802259999996181,4.4354294333336,2.5333077999997995,18.460672,56.56576,56.758272,13.205504,87.322624,227.672064,221.097984,2159.1511111111113,932.2844444444445,127.69000000000001,134.56,34.81,55.751111111111115,79.21000000000001
2024-03-05 16:54:21,7.179336799996842,21.543472700000002,1134.2337621333322,2.0495942333331145,1.4802259999996181,4.4354294333336,2.5333077999997995,18.460672,56.56576,56.758272,13.205504,87.322624,227.672064,221.097984,2159.1511111111113,932.2844444444445,127.69000000000001,134.56,34.81,55.751111111111115,79.21000000000001
2024-03-05 16:54:26,7.179336799996842,21.543472700000002,1134.2337621333322,2.0495942333331145,1.4802259999996181,4.4354294333336,2.5333077999997995,18.460672,56.56576,56.758272,13.205504,87.322624,227.672064,221.097984,2159.1511111111113,932.2844444444445,127.69000000000001,134.56,34.81,55.751111111111115,79.21000000000001
2024-03-05 16:54:31,7.179336799996842,34.398015233333325,1134.2337621333322,1.9188137333334985,2.416209200000215,4.170731533332628,2.5333077999997995,18.460672,56.160256,56.758272,13.729792,87.20384,227.672064,221.097984,2159.1511111111113,1262.6177777777777,127.69000000000001,134.56,44.001111111111115,34.41777777777777,106.09000000000002
2024-03-05 16:54:36,6.040514966662157,34.398015233333325,595.0296588333306,1.9188137333334985,2.416209200000215,4.170731533332628,2.5333077999997995,18.427904,56.160256,53.522432,13.729792,87.20384,227.672064,221.097984,355.951111111111,1262.6177777777777,127.69000000000001,237.15999999999997,44.001111111111115,34.41777777777777,106.09000000000002
2024-03-05 16:54:41,6.040514966662158,34.398015233333325,595.0296588333307,1.9188137333334985,2.416209200000215,4.170731533332628,4.369616200000337,18.427904,56.160256,53.522432,13.729792,87.20384,227.672064,221.253632,355.9511111111111,1262.6177777777777,104.7211111111111,237.16000000000003,44.001111111111115,34.41777777777777,106.09000000000002
2024-03-05 16:54:46,6.040514966662158,34.398015233333325,595.0296588333307,1.9188137333334985,2.416209200000215,4.170731533332628,4.369616200000337,18.427904,56.160256,53.522432,13.729792,87.20384,227.672064,221.253632,355.9511111111111,1262.6177777777777,104.7211111111111,237.16000000000003,44.001111111111115,34.41777777777777,106.09000000000002
2024-03-05 16:54:51,6.040514966662158,34.398015233333325,595.0296588333307,1.9188137333334985,2.416209200000215,4.170731533332628,4.369616200000337,18.427904,56.160256,53.522432,13.729792,87.20384,227.672064,221.253632,355.9511111111111,1262.6177777777777,104.7211111111111,237.16000000000003,44.001111111111115,34.41777777777777,106.09000000000002
2024-03-05 16:54:56,6.040514966662158,34.398015233333325,595.0296588333307,1.9188137333334985,2.416209200000215,4.170731533332628,4.369616200000337,18.427904,56.160256,53.522432,13.729792,87.20384,227.672064,221.253632,355.9511111111111,1262.6177777777777,104.7211111111111,237.16000000000003,44.001111111111115,34.41777777777777,106.09000000000002
2024-03-05 16:55:01,6.040514966662158,34.773845100000024,595.0296588333307,1.2253469333330713,1.9647222999997402,4.7036227333336456,4.369616200000337,18.427904,55.697408,53.522432,13.697024,86.740992,227.540992,221.253632,355.9511111111111,797.1211111111112,104.7211111111111,237.16000000000003,27.387777777777778,48.071111111111115,134.56
2024-03-05 16:55:06,3.7047910333361256,34.773845100000024,27.77914656667235,1.2253469333330713,1.9647222999997402,4.7036227333336456,4.369616200000337,18.427904,55.697408,53.63712,13.697024,86.740992,227.540992,221.253632,1381.3611111111104,797.1211111111112,104.7211111111111,187.68999999999994,27.387777777777778,48.071111111111115,134.56
2024-03-05 16:55:11,3.704791033336126,34.773845100000024,27.779146566672352,1.2253469333330713,1.9647222999997402,4.7036227333336456,4.3273879666666435,18.427904,55.697408,53.63712,13.697024,86.740992,227.540992,221.376512,1381.3611111111109,797.1211111111112,113.06777777777776,187.68999999999997,27.387777777777778,48.071111111111115,134.56
2024-03-05 16:55:16,3.704791033336126,34.773845100000024,27.779146566672352,1.2253469333330713,1.9647222999997402,4.7036227333336456,4.3273879666666435,18.427904,55.697408,53.63712,13.697024,86.740992,227.540992,221.376512,1381.3611111111109,797.1211111111112,113.06777777777776,187.68999999999997,27.387777777777778,48.071111111111115,134.56
2024-03-05 16:55:21,3.704791033336126,34.773845100000024,27.779146566672352,1.2253469333330713,1.9647222999997402,4.7036227333336456,4.3273879666666435,18.427904,55.697408,53.63712,13.697024,86.740992,227.540992,221.376512,1381.3611111111109,797.1211111111112,113.06777777777776,187.68999999999997,27.387777777777778,48.071111111111115,134.56
2024-03-05 16:55:26,3.704791033336126,34.773845100000024,27.779146566672352,1.2253469333330713,1.9647222999997402,4.7036227333336456,4.3273879666666435,18.427904,55.697408,53.63712,13.697024,86.740992,227.540992,221.376512,1381.3611111111109,797.1211111111112,113.06777777777776,187.68999999999997,27.387777777777778,48.071111111111115,134.56
2024-03-05 16:55:31,3.704791033336126,-1.0,27.779146566672352,1.7060371666668552,2.641385133333548,4.53090106666707,4.3273879666666435,18.427904,-1.0,53.63712,14.159872,86.740992,227.540992,221.376512,1381.3611111111109,-1.0,113.06777777777776,187.68999999999997,113.06777777777776,67.24,93.44444444444443
2024-03-05 16:55:36,5.947985633338248,-1.0,40.993719033334244,1.7060371666668552,2.641385133333548,4.53090106666707,4.3273879666666435,18.41152,-1.0,53.620736,14.159872,86.740992,227.540992,221.376512,1992.1344444444437,-1.0,113.06777777777776,143.20111111111106,113.06777777777776,67.24,93.44444444444443
2024-03-05 16:55:41,5.947985633338249,-1.0,40.99371903333425,1.7060371666668552,2.641385133333548,4.53090106666707,5.2391176999994595,18.41152,-1.0,53.620736,14.159872,86.740992,227.540992,221.483008,1992.1344444444444,-1.0,200.69444444444443,143.20111111111112,113.06777777777776,67.24,93.44444444444443
2024-03-05 16:55:46,5.947985633338249,-1.0,40.99371903333425,1.7060371666668552,2.641385133333548,4.53090106666707,5.2391176999994595,18.41152,-1.0,53.620736,14.159872,86.740992,227.540992,221.483008,1992.1344444444444,-1.0,200.69444444444443,143.20111111111112,113.06777777777776,67.24,93.44444444444443
2024-03-05 16:55:51,5.947985633338249,-1.0,40.99371903333425,1.7060371666668552,2.641385133333548,4.53090106666707,5.2391176999994595,18.41152,-1.0,53.620736,14.159872,86.740992,227.540992,221.483008,1992.1344444444444,-1.0,200.69444444444443,143.20111111111112,113.06777777777776,67.24,93.44444444444443
2024-03-05 16:55:56,5.947985633338249,-1.0,40.99371903333425,1.7060371666668552,2.641385133333548,4.53090106666707,5.2391176999994595,18.41152,-1.0,53.620736,14.159872,86.740992,227.540992,221.483008,1992.1344444444444,-1.0,200.69444444444443,143.20111111111112,113.06777777777776,67.24,93.44444444444443
2024-03-05 16:56:01,5.947985633338249,-1.0,40.99371903333425,2.454352166666733,2.2486514333332748,5.58257460000012,5.2391176999994595,18.41152,-1.0,53.620736,13.914112,86.740992,227.540992,221.483008,1992.1344444444444,-1.0,200.69444444444443,143.20111111111112,17.921111111111113,85.25444444444443,164.69444444444446
2024-03-05 16:56:06,6.6170216333224126,-1.0,46.23783659999389,2.454352166666733,2.2486514333332748,5.58257460000012,5.2391176999994595,18.444288,-1.0,53.522432,13.914112,86.740992,227.540992,221.483008,2088.49,-1.0,200.69444444444443,93.4444444444444,17.921111111111113,85.25444444444443,164.69444444444446
2024-03-05 16:56:11,6.617021633322413,-1.0,46.2378365999939,2.454352166666733,2.2486514333332748,5.58257460000012,5.300016966666969,18.444288,-1.0,53.522432,13.914112,86.740992,227.540992,221.663232,2088.4900000000002,-1.0,124.69444444444443,93.44444444444443,17.921111111111113,85.25444444444443,164.69444444444446
2024-03-05 16:56:16,6.617021633322413,-1.0,46.2378365999939,2.454352166666733,2.2486514333332748,5.58257460000012,5.300016966666969,18.444288,-1.0,53.522432,13.914112,86.740992,227.540992,221.663232,2088.4900000000002,-1.0,124.69444444444443,93.44444444444443,17.921111111111113,85.25444444444443,164.69444444444446
2024-03-05 16:56:21,6.617021633322413,-1.0,46.2378365999939,2.454352166666733,2.2486514333332748,5.58257460000012,5.300016966666969,18.444288,-1.0,53.522432,13.914112,86.740992,227.540992,221.663232,2088.4900000000002,-1.0,124.69444444444443,93.44444444444443,17.921111111111113,85.25444444444443,164.69444444444446
2024-03-05 16:56:26,6.617021633322413,-1.0,46.2378365999939,2.454352166666733,2.2486514333332748,5.58257460000012,5.300016966666969,18.444288,-1.0,53.522432,13.914112,86.740992,227.540992,221.663232,2088.4900000000002,-1.0,124.69444444444443,93.44444444444443,17.921111111111113,85.25444444444443,164.69444444444446
2024-03-05 16:56:31,6.617021633322413,-1.0,46.2378365999939,1.2948611999997677,2.638204166666943,4.7138579999995045,5.300016966666969,18.444288,-1.0,53.522432,14.032896,86.740992,227.540992,221.663232,2088.4900000000002,-1.0,124.69444444444443,93.44444444444443,59.80444444444444,70.56,169.0
2024-03-05 16:56:36,4.435571166671554,-1.0,23.79603399999723,1.2948611999997677,2.638204166666943,4.7138579999995045,5.300016966666969,18.436096,-1.0,53.63712,14.032896,86.740992,227.540992,221.663232,4760.999999999998,-1.0,124.69444444444443,146.40999999999994,59.80444444444444,70.56,169.0
2024-03-05 16:56:41,4.435571166671555,-1.0,23.796033999997235,1.2948611999997677,2.638204166666943,4.7138579999995045,2.444702666666861,18.436096,-1.0,53.63712,14.032896,86.740992,227.540992,221.712384,4761.0,-1.0,129.96,146.41,59.80444444444444,70.56,169.0
2024-03-05 16:56:46,4.435571166671555,-1.0,23.796033999997235,1.2948611999997677,2.638204166666943,4.7138579999995045,2.444702666666861,18.436096,-1.0,53.63712,14.032896,86.740992,227.540992,221.712384,4761.0,-1.0,129.96,146.41,59.80444444444444,70.56,169.0
2024-03-05 16:56:51,4.435571166671555,-1.0,23.796033999997235,1.2948611999997677,2.638204166666943,4.7138579999995045,2.444702666666861,18.436096,-1.0,53.63712,14.032896,86.740992,227.540992,221.712384,4761.0,-1.0,129.96,146.41,59.80444444444444,70.56,169.0
2024-03-05 16:56:56,4.435571166671555,-1.0,23.796033999997235,1.2948611999997677,2.638204166666943,4.7138579999995045,2.444702666666861,18.436096,-1.0,53.63712,14.032896,86.740992,227.540992,221.712384,4761.0,-1.0,129.96,146.41,59.80444444444444,70.56,169.0
2024-03-05 16:57:01,4.435571166671555,-1.0,23.796033999997235,2.1250852333333605,1.207198399999735,4.971444399999806,2.444702666666861,18.436096,-1.0,53.63712,13.55776,86.740992,227.540992,221.712384,4761.0,-1.0,129.96,146.41,32.49,98.67111111111112,46.239999999999995
2024-03-05 16:57:06,7.798762233339099,-1.0,61.05611976668114,2.1250852333333605,1.207198399999735,4.971444399999806,2.444702666666861,18.464768,-1.0,53.735424,13.55776,86.740992,227.540992,221.712384,5928.999999999998,-1.0,129.96,277.7777777777777,32.49,98.67111111111112,46.239999999999995
2024-03-05 16:57:11,7.7987622333391,-1.0,61.05611976668115,2.1250852333333605,1.207198399999735,4.971444399999806,6.213414733333404,18.464768,-1.0,53.735424,13.55776,86.740992,227.540992,221.872128,5929.0,-1.0,115.92111111111113,277.7777777777778,32.49,98.67111111111112,46.239999999999995
2024-03-05 16:57:16,7.7987622333391,-1.0,61.05611976668115,2.1250852333333605,1.207198399999735,4.971444399999806,6.213414733333404,18.464768,-1.0,53.735424,13.55776,86.740992,227.540992,221.872128,5929.0,-1.0,115.92111111111113,277.7777777777778,32.49,98.67111111111112,46.239999999999995
2024-03-05 16:57:21,7.7987622333391,-1.0,61.05611976668115,2.1250852333333605,1.207198399999735,4.971444399999806,6.213414733333404,18.464768,-1.0,53.735424,13.55776,86.740992,227.540992,221.872128,5929.0,-1.0,115.92111111111113,277.7777777777778,32.49,98.67111111111112,46.239999999999995
2024-03-05 16:57:26,7.7987622333391,-1.0,61.05611976668115,2.1250852333333605,1.207198399999735,4.971444399999806,6.213414733333404,18.464768,-1.0,53.735424,13.55776,86.740992,227.540992,221.872128,5929.0,-1.0,115.92111111111113,277.7777777777778,32.49,98.67111111111112,46.239999999999995
2024-03-05 16:57:31,7.7987622333391,-1.0,61.05611976668115,1.0648497000000625,2.4505619000000443,6.591538166666548,6.213414733333404,18.464768,-1.0,53.735424,13.406208,86.740992,227.540992,221.872128,5929.0,-1.0,115.92111111111113,277.7777777777778,50.41,33.64,132.25
2024-03-05 16:57:36,5.389449099993725,-1.0,44.505706366665734,1.0648497000000625,2.4505619000000443,6.591538166666548,6.213414733333404,18.481152,-1.0,53.522432,13.406208,86.740992,227.540992,221.872128,3500.6944444444434,-1.0,115.92111111111113,59.28999999999999,50.41,33.64,132.25
2024-03-05 16:57:41,5.389449099993726,-1.0,44.50570636666574,1.0648497000000625,2.4505619000000443,6.591538166666548,3.147861599999639,18.481152,-1.0,53.522432,13.406208,86.740992,227.540992,221.945856,3500.6944444444443,-1.0,90.88444444444444,59.290000000000006,50.41,33.64,132.25
2024-03-05 16:57:46,5.389449099993726,-1.0,44.50570636666574,1.0648497000000625,2.4505619000000443,6.591538166666548,3.147861599999639,18.481152,-1.0,53.522432,13.406208,86.740992,227.540992,221.945856,3500.6944444444443,-1.0,90.88444444444444,59.290000000000006,50.41,33.64,132.25
2024-03-05 16:57:51,5.389449099993726,-1.0,44.50570636666574,1.0648497000000625,2.4505619000000443,6.591538166666548,3.147861599999639,18.481152,-1.0,53.522432,13.406208,86.740992,227.540992,221.945856,3500.6944444444443,-1.0,90.88444444444444,59.290000000000006,50.41,33.64,132.25
2024-03-05 16:57:56,5.389449099993726,-1.0,44.50570636666574,1.0648497000000625,2.4505619000000443,6.591538166666548,3.147861599999639,18.481152,-1.0,53.522432,13.406208,86.740992,227.540992,221.945856,3500.6944444444443,-1.0,90.88444444444444,59.290000000000006,50.41,33.64,132.25
2024-03-05 16:58:01,5.389449099993726,-1.0,44.50570636666574,2.4736945000000787,2.2102257999999138,4.835593566666793,3.147861599999639,18.481152,-1.0,53.522432,13.35296,86.740992,227.545088,221.945856,3500.6944444444443,-1.0,90.88444444444444,59.290000000000006,37.61777777777778,99.33444444444444,125.43999999999998
2024-03-05 16:58:06,2.902920400007739,-1.0,36.846971233323224,2.4736945000000787,2.2102257999999138,4.835593566666793,3.147861599999639,18.481152,-1.0,53.63712,13.35296,86.740992,227.545088,221.945856,2146.7777777777774,-1.0,90.88444444444444,268.96,37.61777777777778,99.33444444444444,125.43999999999998
2024-03-05 16:58:11,2.9029204000077393,-1.0,36.84697123332323,2.4736945000000787,2.2102257999999138,4.835593566666793,4.694718933332827,18.481152,-1.0,53.63712,13.35296,86.740992,227.545088,222.035968,2146.777777777778,-1.0,141.61,268.96,37.61777777777778,99.33444444444444,125.43999999999998
2024-03-05 16:58:16,2.9029204000077393,-1.0,36.84697123332323,2.4736945000000787,2.2102257999999138,4.835593566666793,4.694718933332827,18.481152,-1.0,53.63712,13.35296,86.740992,227.545088,222.035968,2146.777777777778,-1.0,141.61,268.96,37.61777777777778,99.33444444444444,125.43999999999998
2024-03-05 16:58:21,2.9029204000077393,-1.0,36.84697123332323,2.4736945000000787,2.2102257999999138,4.835593566666793,4.694718933332827,18.481152,-1.0,53.63712,13.35296,86.740992,227.545088,222.035968,2146.777777777778,-1.0,141.61,268.96,37.61777777777778,99.33444444444444,125.43999999999998
2024-03-05 16:58:26,2.9029204000077393,-1.0,36.84697123332323,2.4736945000000787,2.2102257999999138,4.835593566666793,4.694718933332827,18.481152,-1.0,53.63712,13.35296,86.740992,227.545088,222.035968,2146.777777777778,-1.0,141.61,268.96,37.61777777777778,99.33444444444444,125.43999999999998
2024-03-05 16:58:31,2.9029204000077393,-1.0,36.84697123332323,1.8652226333334927,2.6971697333332636,4.02536793333373,4.694718933332827,18.481152,-1.0,53.63712,13.88544,86.740992,227.545088,222.035968,2146.777777777778,-1.0,141.61,268.96,80.4011111111111,53.29,143.20111111111112
2024-03-05 16:58:36,8.014809266660448,-1.0,43.15311993333731,1.8652226333334927,2.6971697333332636,4.02536793333373,4.694718933332827,18.464768,-1.0,53.522432,13.88544,86.740992,227.545088,222.035968,2230.9877777777774,-1.0,141.61,117.36111111111109,80.4011111111111,53.29,143.20111111111112
2024-03-05 16:58:41,8.01480926666045,-1.0,43.15311993333732,1.8652226333334927,2.6971697333332636,4.02536793333373,5.435766566666682,18.464768,-1.0,53.522432,13.88544,86.740992,227.545088,222.838784,2230.987777777778,-1.0,41.38777777777778,117.36111111111113,80.4011111111111,53.29,143.20111111111112
2024-03-05 16:58:46,8.01480926666045,-1.0,43.15311993333732,1.8652226333334927,2.6971697333332636,4.02536793333373,5.435766566666682,18.464768,-1.0,53.522432,13.88544,86.740992,227.545088,222.838784,2230.987777777778,-1.0,41.38777777777778,117.36111111111113,80.4011111111111,53.29,143.20111111111112
2024-03-05 16:58:51,8.01480926666045,-1.0,43.15311993333732,1.8652226333334927,2.6971697333332636,4.02536793333373,5.435766566666682,18.464768,-1.0,53.522432,13.88544,86.740992,227.545088,222.838784,2230.987777777778,-1.0,41.38777777777778,117.36111111111113,80.4011111111111,53.29,143.20111111111112
2024-03-05 16:58:56,8.01480926666045,-1.0,43.15311993333732,1.8652226333334927,2.6971697333332636,4.02536793333373,5.435766566666682,18.464768,-1.0,53.522432,13.88544,86.740992,227.545088,222.838784,2230.987777777778,-1.0,41.38777777777778,117.36111111111113,80.4011111111111,53.29,143.20111111111112
2024-03-05 16:59:01,8.01480926666045,-1.0,43.15311993333732,1.7334550333330867,2.157931800000294,3.025989533333018,5.435766566666682,18.464768,-1.0,53.522432,13.099008,86.740992,227.545088,222.838784,2230.987777777778,-1.0,41.38777777777778,117.36111111111113,19.95111111111111,47.61000000000001,84.63999999999999
2024-03-05 16:59:06,3.2587968338685647,-1.0,26.168098183638953,1.7334550333330867,2.157931800000294,3.025989533333018,5.435766566666682,18.464768,-1.0,53.768192,13.099008,86.740992,227.545088,222.838784,3950.900701130159,-1.0,41.38777777777778,88.33055402836403,19.95111111111111,47.61000000000001,84.63999999999999
2024-03-05 16:59:11,3.2587968338685647,-1.0,26.168098183638953,1.7334550333330867,2.157931800000294,3.025989533333018,6.887411200000315,18.464768,-1.0,53.768192,13.099008,86.740992,227.545088,222.912512,3950.900701130159,-1.0,213.16,88.33055402836403,19.95111111111111,47.61000000000001,84.63999999999999
2024-03-05 16:59:16,3.2587968338685647,-1.0,26.168098183638953,1.7334550333330867,2.157931800000294,3.025989533333018,6.887411200000315,18.464768,-1.0,53.768192,13.099008,86.740992,227.545088,222.912512,3950.900701130159,-1.0,213.16,88.33055402836403,19.95111111111111,47.61000000000001,84.63999999999999
